"Companies","Cluster-1","Cluster-2","Cluster-3","Cluster-4","Cluster-5","Cluster-6","Cluster-7","Cluster-8","Cluster-9","Cluster-10"
"Dollar.General.Consumer.Discretionary",0.434999897126775,0.823489070992475,0.362710041071148,0.452832885060091,0.944126307159243,0.191228603097722,0.890794841930575,0.726996586425193,0.0747262317943617,0.71959542755771
"Dollar.Tree.Consumer.Discretionary",0.69720606404289,0.190991683065984,0.975041862824018,0.621057299976431,0.734525288885506,0.236020377978546,0.539047434615229,0.422937980815737,0.00323731915398645,0.674086702897394
"Dominion.Resources.Utilities",0.888111363447182,0.278904170503695,0.698262443649372,0.454705623428966,0.0403315981181329,0.386798984934977,0.367936189757286,0.123264543040037,0.296606488475717,0.110693653879333
"Dover.Corp..Industrials",0.106463945949485,0.000354640511470103,0.703255085133011,0.411918219841496,0.457535144603308,0.150072436546439,0.161416373430488,0.0565116969401589,0.0319604038727175,0.193692240366002
"Dow.Chemical.Materials",0.0469907784690663,0.233230375935844,0.0741532397829167,0.658502175065159,0.114507651987436,0.693183744311856,0.874052797208665,0.1071469804762,0.278077386449958,0.664462563589578
"Dr.Pepper.Snapple.Group.Consumer.Staples",0.771527907764715,0.825864565486581,0.460550243064083,0.581401945095597,0.812334670278062,0.556612307077921,0.156223383942089,0.0234912579676009,0.638709051461841,0.918684343956063
"DTE.Energy.Co..Utilities",0.910183582666961,0.729629809368974,0.462018895655146,0.0840055292884332,0.398661417785293,0.0903426230343172,0.236271418750753,0.0766046067943852,0.70076756916265,0.689857954707846
"Du.Pont..E.I...Materials",0.339627352860255,0.632188542070162,0.400149281005209,0.692598670145014,0.230013618881718,0.96150306696504,0.584618940022527,0.90648334488567,0.738805703015273,0.568217436590027
"Duke.Energy.Utilities",0.395973418024742,0.0795999478619517,0.560095778797391,0.723637400866838,0.13675623182221,0.00606556806523085,0.161927611691747,0.0416861430571556,0.0415537481650428,0.918351377967034
"Dun...Bradstreet.Industrials",0.919824306558718,0.772375821779791,0.984381146739339,0.769098221545229,0.795177160828698,0.345174981455506,0.445568928058087,0.01755165031769,0.363608550228702,0.815610850348396
"E.Trade.Financials",0.207658060403887,0.137765047187464,0.0104459624648041,0.731405229642217,0.00474843936355829,0.0886249084031961,0.52245767097556,0.651475756388162,0.423430557076974,0.753809470333245
"Eastman.Chemical.Materials",0.488593369721775,0.0112194229074571,0.470563113882615,0.100917405120884,0.841156308609245,0.665339450001944,0.879888629238965,0.945164110941189,0.226523216147699,0.632998322627487
"Eaton.Corporation.Industrials",0.11823896737332,0.00886683979121455,0.140418100905471,0.0717102269581233,0.0202837785175973,0.025134318801907,0.220814520361996,0.823524922999321,0.601381432066331,0.0261050423314658
"eBay.Inc..Information.Technology",0.406695093142674,0.150814209787372,0.309363859421999,0.00305319450947617,0.457002281336599,0.652099101711209,0.894356407568181,0.028645966411974,0.728317691215712,0.120676004497829
"Ecolab.Inc..Materials",0.576091143891679,0.854471280284537,0.0532414841793274,0.636526262500546,0.0429052606916952,0.541484353850959,0.295197289033132,0.865983884244914,0.253097944729381,0.652788277043284
"Edison.Int.l.Utilities",0.887261893388567,0.082824435022667,0.823563332951035,0.0746265912415854,0.744152081282704,0.0996665756206088,0.316609701794194,0.00578854000912057,0.445678602847083,0.701870388783733
"Edwards.Lifesciences.Health.Care",0.913786761384206,0.462266892546749,0.196282232736893,0.539781787487174,0.445432569261491,0.841722546237031,0.610494419035105,0.253474696881037,0.013090683572266,0.638612943071655
"Electronic.Arts.Information.Technology",0.327711850430432,0.425767937495858,0.116641382681121,0.785496026928915,0.12011067032391,0.769300372348994,0.14986598914251,0.213044217074973,0.349385190376486,0.636177846182407
"EMC.Corp..Information.Technology",0.0368435867030014,0.438193109273698,0.658565671311469,0.567381524986951,0.297943109779339,0.597844033833873,0.627911940477925,0.463162231705121,0.217977531491238,0.737650253437518
"Emerson.Electric.Company.Industrials",0.537386420435256,0.0186827838591955,0.0344688060936267,0.220693846760768,0.307570786450298,0.363466628218385,0.54649232594788,0.512747428162947,0.508113654454929,0.711955064507007
"Endo.International.Health.Care",0.704059927919199,0.402786628625508,0.727138571003649,0.880813985256605,0.992215079523946,0.424373415605788,0.564745253293685,0.957361720104766,0.974066166761922,0.339860567795876
"Ensco.plc.Energy",0.179612509255273,0.685849951809128,0.670493608812303,0.0141815090413911,0.739797996723633,0.799767525771107,0.0870010493791712,0.906341589479199,0.401545542633291,0.00507790970513815
"Entergy.Corp..Utilities",0.47259775951358,0.178101822317603,0.567366548560895,0.442181774146628,0.577994363186028,0.403367625225499,0.613202411730661,0.415480755949971,0.696974268435612,0.353372766166497
"EOG.Resources.Energy",0.929877417622575,0.614910234549659,0.323658163189699,0.315203574217285,0.675218756307928,0.247255455700488,0.334583390836315,0.253094409613359,0.362383657569189,0.52162715442305
"EQT.Corporation.Energy",0.66598510141139,0.922467637330193,0.0949170891169708,0.901836301286902,0.0974789262095216,0.57510082550967,0.230238884711709,0.404561597533687,0.18722103251454,0.788729817355742
"Equifax.Inc..Financials",0.111773690894438,0.265881811806183,0.45283137008448,0.86589005712144,0.0155425399345697,0.107748099832214,0.402160091548282,0.82924912581772,0.180470924408681,0.85583146749744
"Equinix.Information.Technology",0.931244391880613,0.397972441144132,0.990625771632664,0.819040902282954,0.41715079521494,0.886206884474249,0.630345921824762,0.263605214365703,0.122473275112485,0.556420276338136
"Equity.Residential.Financials",0.260439680006831,0.565032015075934,0.247406769369654,0.286561106899029,0.54126179074639,0.568263045977524,0.956120652043559,0.0517004183611427,0.0134226799401751,0.118824438237435
"Essex.Property.Trust.Inc.Financials",0.518909332172211,0.363158789158754,0.0339686475937965,0.0392187555733532,0.252566345107708,0.617232003798311,0.474890485786494,0.258760156268132,0.00791922559581363,0.367443283406033
"Estee.Lauder.Cos..Consumer.Staples",0.597187653394631,0.660377343967262,0.846610074615741,0.133398486200803,0.536588926415233,0.62984581870396,0.544553136473286,0.0346176967564127,0.720918304163669,0.029044683000813
"Eversource.Energy.Utilities",0.943035930698377,0.284623441239528,0.905989632724347,0.170707418546818,0.674533493898761,0.225531001608871,0.662602669714804,0.00832266407437677,0.583748205377734,0.196639044594924
"Exelon.Corp..Utilities",0.464316414522017,0.327782509379446,0.216079325376948,0.991555286922838,0.444155584292411,0.517472035264005,0.102890863779835,0.632384639241655,0.484526750322531,0.840655658146278
"Expedia.Inc..Consumer.Discretionary",0.583147276197717,0.714884052805599,0.498854159047214,0.819485638394045,0.161388869817245,0.710792970573689,0.369400700620657,0.315459013263988,0.467952026876632,0.931952752016525
"Expeditors.Int.l.Industrials",0.37509080034881,0.822293862834528,0.85085443569351,0.508256645213846,0.0638911809436547,0.265947221620253,0.0503781591106922,0.230788673104898,0.854499060621244,0.152822667711122
"Express.Scripts.Health.Care",0.145134099292015,0.201422629996939,0.233273674308227,0.43953676353288,0.80202277841282,0.00970975744649701,0.782209205536974,0.63118172775974,0.334825910803316,0.441590468789682
"Exxon.Mobil.Corp..Energy",0.727557170947512,0.712827466373673,0.0605199454126552,0.876064024095771,0.721672876642666,0.00869700184919738,0.242332090633553,0.124426998559772,0.780438203630033,0.965734878782022
"F5.Networks.Information.Technology",0.915814056272281,0.632724485722124,0.448831759407185,0.424422363467848,0.253065658041835,0.752695657680093,0.387645575016482,0.970077205884714,0.180226427893965,0.797694061091476
"Family.Dollar.Stores.Consumer.Discretionary",0.388461400487457,0.905228623899395,0.910273231862832,0.924598505715674,0.447679104402815,0.721869589018144,0.757578327523821,0.0301932568073289,0.148762111128415,0.514915677213652
"Fastenal.Co.Industrials",0.55487955432243,0.691476802309787,0.706339562799676,0.119417671048877,0.413315632833362,0.00670206067151171,0.871978689818852,0.469758495876485,0.633344111470217,0.00229395735218573
"FedEx.Corporation.Industrials",0.290114100052546,0.0910193155705533,0.756536913116077,0.0642776822391648,0.401069213987539,0.43505449979169,0.335940904700392,0.15029744424996,0.311254587561076,0.0515526981368259
"Fidelity.National.Information.Services.Information.Technology",0.541997616137511,0.534836783367409,0.439669297832615,0.587900093971374,0.183697413060109,0.435299461655567,0.98656884086214,0.0484432356033372,0.871725108873765,0.729715794943931
"Fifth.Third.Bancorp.Financials",0.208185988505353,0.399583931893048,0.0887847459094442,0.0377554144022988,0.436899295649576,0.623980606585098,0.879576467560733,0.0410730043266049,0.47720123433755,4.88662660840133e-05
"First.Solar.Inc.Information.Technology",0.471607054387419,0.745999568255691,0.220530492667773,0.334686839562874,0.0258139304680502,0.0539945409561347,0.920571909372135,0.204797015184787,0.233444985373584,0.725311066044876
"FirstEnergy.Corp.Utilities",0.243333883750853,0.0804846886486903,0.64110733722006,0.258020180880253,0.172953163106871,0.00704826289891713,0.0609575666589666,0.0987673157988038,0.9361890085476,0.414240197526699
"Fiserv.Inc.Information.Technology",0.522144755501839,0.0324053876139652,0.135455696282422,0.190894874633,0.962052264353297,0.57117072020825,0.778132859098401,0.510129282001532,0.109980468497824,0.905434006614788
"FLIR.Systems.Industrials",0.888831220929854,0.984197418057976,0.697760334917915,0.390925611582009,0.934924972159363,0.860789815818501,0.225956538606423,0.307077154884336,0.591282176782239,0.036794807983993
"Flowserve.Corporation.Industrials",0.831453935334329,0.00856290192462488,0.210387085007222,0.726569588095932,0.0233768525577719,0.180054202159464,0.0519862729394511,0.513716523129821,0.525548860832473,0.687481011160684
"Fluor.Corp..Industrials",0.180966690840007,0.166166351400968,0.0135141126212456,0.000372446305513019,0.436364279130114,0.789767861579344,0.669493328504844,0.198151006197391,0.147787431128162,0.01145646183551
"FMC.Corporation.Materials",0.534419494899584,0.612182883307465,0.0330426200722295,0.88898854666281,0.129963690547786,0.465337028953348,0.637587613150047,0.287323712546073,0.0425160389434282,0.368166865177059
"FMC.Technologies.Inc..Energy",0.288853864702557,0.717907096935502,0.982995733504918,0.603465600833695,0.993690458861545,0.774512681552451,0.616368260933273,0.162245955411154,0.552187018264395,0.764262379453899
"Ford.Motor.Consumer.Discretionary",0.724983086325497,0.315068801212995,0.496947298305858,0.733915652137819,0.414691284838683,0.123651912191747,0.130098252588006,0.163025633284703,0.252739233541875,0.594390365415918
"Fossil..Inc..Consumer.Discretionary",0.487925155328978,0.111376874447074,0.359149511240125,0.986856365915665,0.576132936870321,0.0515708767511927,0.40331020645517,0.297924539014917,0.676345108893555,0.808188797344567
"Franklin.Resources.Financials",0.202040568320758,0.348448404171162,0.902354162849557,0.369512898997088,0.490909887104329,0.192207425917633,0.638877678210173,0.629074728908086,0.531483575193427,0.045565042571873
"Freeport.McMoran.Cp...Gld.Materials",0.391148380995206,0.352624661131033,0.184581279531331,0.445691223790521,0.752993256029871,0.211460087225277,0.146289451414402,0.538291672430553,0.917555360581797,0.232110308563932
"Frontier.Communications.Telecommunications.Services",0.52502498740023,0.290837153022845,0.107455419549982,0.512339754177115,0.870853590874223,0.330458455484034,0.794337816152874,0.935270576756587,0.944132852645517,0.777548708642434
"GameStop.Corp..Consumer.Discretionary",0.640489655964482,0.49775733869683,0.726936468043443,0.0412325172177007,0.269591124949023,0.512110864520801,0.711614622849449,0.0705112286114521,0.392413625263403,0.327501001121247
"Gap..The..Consumer.Discretionary",0.165694691964994,0.536818020470029,0.966368087569681,0.0899555708643,0.419741570389714,0.213533406087434,0.580423446256375,0.768531228395775,0.505908317275876,0.285837890741609
"Garmin.Ltd..Consumer.Discretionary",0.650210723566441,0.0320187273455346,0.747953945387936,0.536806378788107,0.596408900584275,0.0111891395928569,0.57727388733658,0.575341469532497,0.636899989798035,0.978596025557003
"General.Dynamics.Industrials",0.112380979169589,0.62596165687692,0.0815969686264874,0.185983377558586,0.974245684908349,0.380158011385143,0.316813262848791,0.729284536017634,0.54363540322253,0.029709048247153
"General.Electric.Industrials",0.805873913260652,0.128854649152046,0.643615533310944,0.144407744009839,0.54705430823871,0.157550564740602,0.524135974519641,0.0902007726600282,0.513950624626363,0.000231148053990965
"General.Growth.Properties.Inc..Financials",0.793449547635667,0.724581491949643,0.102720601797426,0.163697846968323,0.686409905478608,0.993830902481897,0.338336057984045,0.0331962092277201,0.998735999612182,0.100426356505345
"General.Mills.Consumer.Staples",0.707100882570745,0.0256063630951512,0.20517651206672,0.137913924196068,0.445252016297338,0.574972721407237,0.28762304020962,0.361225718753432,0.518644803724668,0.0318640359451771
"Genuine.Parts.Consumer.Discretionary",0.647242084508104,0.299654721342388,0.108286590288211,0.82899575955931,0.227294166035842,0.907992005179835,0.851581236795375,0.790752902724582,0.51265938014884,0.940324207382645
"Genworth.Financial.Inc..Financials",0.997183607405287,0.822065458468391,0.890901086024881,0.202472876133302,0.762742839335412,0.797897351674596,0.0437647647293506,0.561033298620158,0.679393388226175,0.41578696873749
"Gilead.Sciences.Health.Care",0.340105291661142,0.769820384829791,0.794465394689119,0.35334561580259,0.817206258720907,0.240830626712943,0.778518265241086,0.193196759781434,0.539412603368207,0.304021731896423
"Goldman.Sachs.Group.Financials",0.187020025024465,0.172138051801867,0.10379865703848,0.0574330150873295,0.625547061554751,0.542950361722925,0.451714750171398,0.00721475237288126,0.589952718064077,0.0040779385068152
"Goodyear.Tire...Rubber.Consumer.Discretionary",0.647889343304068,0.752337342947264,0.48680525143022,0.85378343874825,0.586143626290052,0.0332058479971194,0.557372910593653,0.640076455827557,0.517614436522041,0.860807502950827
"Google.Inc.Class.A.Information.Technology",0.260329009046981,0.591667862399459,0.176832800353705,0.669241879890222,0.153623954657667,0.317621347133025,0.115657927549745,0.534618193361795,0.00272736796809093,0.451158143691238
"Grainger..W.W...Inc..Industrials",0.20365408364339,0.463145481897429,0.774207177000281,0.643113352657934,0.123583266883901,0.831383469604597,0.74068946734812,0.331221676512521,0.747325639868897,0.0136781831715742
"Halliburton.Co..Energy",0.36289770661828,0.751237085433392,0.459222024711428,0.114483288122283,0.529924091502969,0.92847130845544,0.615283797715358,0.506000108236754,0.0358584925209557,0.771781482675431
"Hanesbrands.Inc.Consumer.Discretionary",0.395177421939375,0.909783769572992,0.706806026209664,0.855157651318999,0.665180317204129,0.500797448163234,0.0909408230125067,0.0856196962475476,0.660414562407075,0.594358669483955
"Harley.Davidson.Consumer.Discretionary",0.443304470926507,0.600547491397879,0.692327905667475,0.157521953844072,0.810534741746583,0.739641606684273,0.900049073215893,0.56023987392072,0.816357243003104,0.038683738428932
"Harman.Int.l.Industries.Consumer.Discretionary",0.767294657243818,0.724539776073571,0.18115852744174,0.297329092447138,0.600311507089806,0.157846110365473,0.703473944304981,0.0351600556551266,0.500139471125391,0.936640362713339
"Harris.Corporation.Information.Technology",0.533633511450448,0.649000000412895,0.691902125216032,0.269090045267076,0.627725150689382,0.451016999856429,0.367442391001396,0.116837236586936,0.915811105939379,0.743711815606451
"Hartford.Financial.Svc.Gp..Financials",0.143433290085217,0.963819969501382,0.0785862493393255,0.672133583682878,0.511254373113971,0.542325690670852,0.974323129688088,0.112210683452746,0.996467092509531,0.268499396251711
"Hasbro.Inc..Consumer.Discretionary",0.260670961427509,0.167277603340918,0.117288712568017,0.0530613016675024,0.205714943447818,0.571970488500192,0.705725934776384,0.741579058122865,0.400315579825961,0.317188923014015
"HCP.Inc..Financials",0.70775187920425,0.289355684225657,0.10283072208939,0.447540856291256,0.0871030156123876,0.264752493892307,0.757906269305044,0.770844790420642,0.376689089927268,0.854101212801243
"Health.Care.REIT..Inc..Financials",0.483251993792745,0.125560363031327,0.0851434588068146,0.386229317939431,0.0701086780871556,0.163800594248177,0.372934929335463,0.514564902115648,0.488529552230232,0.791579493359458
"Helmerich...Payne.Energy",0.444212948943139,0.850920911746027,0.834192346137856,0.434339959345642,0.563685703390067,0.564954475573205,0.992553187767492,0.540893114035664,0.75833748810705,0.783486396461702
"Hess.Corporation.Energy",0.743866480099616,0.854935790775042,0.00467923530884962,0.143077647959993,0.77163486603831,0.883355151449294,0.628476736242396,0.623355858539156,0.151156234343964,0.584255116010773
"Hewlett.Packard.Information.Technology",0.00115699174801103,0.326611900028182,0.146896279292092,0.852096249432974,0.15605124330761,0.347551976373583,0.928558909105417,0.818409629223985,0.0648938993311165,0.467351399030912
"Home.Depot.Consumer.Discretionary",0.674229632669193,0.763544719222635,0.906354085187745,0.0531737527822167,0.430264209508402,0.319190460076276,0.302713760547943,0.685409405478773,0.881958522410625,0.577415102505606
"Honeywell.Int.l.Inc..Industrials",0.0150459044290496,0.131249181276147,0.477461274427725,0.142118954555926,0.517615747202284,0.163072028867482,0.0391582532574745,0.14282424819173,0.138493779836194,0.00220074955885449
"Hormel.Foods.Corp..Consumer.Staples",0.744958094896598,0.170755126343685,0.584517204610453,0.805932929007692,0.748700568971792,0.052030454898598,0.0237761437594524,0.829644423869376,0.677314749513372,0.202532140730788
"Hospira.Inc..Health.Care",0.269086212264971,0.551259335402669,0.724304452915146,0.00321438466565529,0.326146045846003,0.222809734881885,0.352547168514952,0.0246691313610479,0.9475872065527,0.0239064202929871
"Host.Hotels...Resorts.Financials",0.395539818158,0.720081963010177,0.851208855432064,0.571667983111486,0.336118275777699,0.558086291882152,0.842186300126567,0.823836439335992,0.607751360845024,0.0717468034646594
"Hudson.City.Bancorp.Financials",0.118589811147082,0.595300151027939,0.0575445287989863,0.832157993423475,0.0308500712858782,0.553529807814007,0.924010425760691,0.000268263445031868,0.644249952875974,0.511339538586752
"Humana.Inc..Health.Care",0.262310916168468,0.820892775197393,0.0169215251063889,0.878316338269176,0.469174263060605,0.0300987118399634,0.228125178068497,0.957408847905165,0.125703548106883,0.474053652797571
"Huntington.Bancshares.Financials",0.344719935432861,0.90219273590019,0.0182545654716207,0.0632780714221803,0.0277295843069892,0.210011644449056,0.345743096977407,0.108764496851429,0.0615876420241558,0.00839823644639655
"Illinois.Tool.Works.Industrials",0.934854786941654,0.324263259237076,0.0982238159361305,0.166597862207372,0.296867684727408,0.42519930831979,0.276394411936932,0.559114188718328,0.134885616803637,0.0436881915236297
"Ingersoll.Rand.PLC.Industrials",0.0093221588862289,0.000487972217986563,0.11608063980265,0.753652984939826,0.471268445426764,0.309604068492125,0.681293183464545,0.653295133477602,0.0651960264274235,0.18124268013514
"Integrys.Energy.Group.Inc..Utilities",0.213993483897018,0.922238845521393,0.48309527354597,0.154097288326904,0.0169087503053138,0.134568597113161,0.662077236968672,0.0104940767465737,0.936187785239068,0.50916896692604
"Intel.Corp..Information.Technology",0.440300384421383,0.226797979223408,0.244869262961804,0.89379429749121,0.168797220619037,0.774653365406819,0.818769408124036,0.38703527564473,0.823442550776091,0.186294724713215
"Intercontinental.Exchange.Financials",0.000466492182700641,0.877569875888509,0.142807523111932,0.153479470796124,0.625152305045882,0.211909299049437,0.162526175490093,0.377985586306249,0.575029390175989,0.141664352462853
"International.Bus..Machines.Information.Technology",0.218994717521317,0.232094044392704,0.57926199456031,0.112200792739735,0.247787983810435,0.0117865864604808,0.827475980138968,0.745087629611772,0.747413537157537,0.0705878743390315
"International.Paper.Materials",0.596350400194202,0.962759776473067,0.89094466505672,0.312971645226064,0.737783280511254,0.503570467745163,0.177634541771577,0.974449497198047,0.920270933406982,0.236737809190533
"Interpublic.Group.Consumer.Discretionary",0.442415103708122,0.137225797965057,0.00810444506268646,0.669435655147335,0.175695946209008,0.186445720374282,0.941531526600934,0.806214905272515,0.689637027838404,0.454404430562252
"Intl.Flavors...Fragrances.Materials",0.389066691327756,0.0497409911996361,0.668351233253756,0.561468134328246,0.261788182157328,0.286314255136703,0.55291980046701,0.213685385712864,0.667632661367481,0.492506784674967
"Intuit.Inc..Information.Technology",0.381543099050663,0.897621010668566,0.439245987161493,0.773206220512083,0.615460265559704,0.147843423316514,0.115278127968633,0.113089815281685,0.533809493103416,0.892141891868289
"Intuitive.Surgical.Inc..Health.Care",0.922095207998958,0.770686247509086,0.666212389140516,0.593788841180869,0.411892428163422,0.902367369583537,0.967925182653524,0.96448891873802,0.541435233858721,0.0391899478487087
"Invesco.Ltd..Financials",0.173140180592548,0.740512921486436,0.388090555165701,0.077260504797847,0.883104493687521,0.395433249786195,0.971944851632694,0.117172094230592,0.848761372521545,0.0938598608419099
"Iron.Mountain.Incorporated.Industrials",0.51388993884553,0.719109587038768,0.201326465817304,0.078062718460352,0.462116268084431,0.0199235221861957,0.24449016976286,0.689533904891216,0.06392690710838,0.534324414724683
"Jacobs.Engineering.Group.Industrials",0.24844620510332,0.612066711836384,0.00821032073158465,0.442744982072032,0.0193789206101313,0.530975021216304,0.42521988244475,0.134554277943429,0.387283967859993,0.0220777641822191
"Johnson...Johnson.Health.Care",0.795482673776917,0.402398361351238,0.363371275232566,0.293661122806833,0.103246898788894,0.027316850271387,0.733496587700554,0.111161403161413,0.422171438330825,0.987442782801416
"Johnson.Controls.Consumer.Discretionary",0.507014526103767,0.0224072456529931,0.938145093530413,0.104876592739812,0.808624812784801,0.668283295986833,0.759098341104842,0.783508348730718,0.320204744133263,0.12650913583294
"Joy.Global.Inc..Industrials",0.233853014399534,0.342174881596383,0.382645633877158,0.356391858474425,0.164614707227017,0.483440897990679,0.970387731250379,0.497429256912118,0.899594007990395,0.333719627131384
"JPMorgan.Chase...Co..Financials",0.0438216840853286,0.846141003645448,0.480366569260027,0.460731666266187,0.0298579298538975,0.144989988504064,0.83691965715716,0.00274046003829146,0.573280421714001,0.0403960578186242
"Juniper.Networks.Information.Technology",0.526534856987675,0.42530050328691,0.645576276607,0.43503164665496,0.21623033950504,0.70979811450018,0.495925135228502,0.282064591268589,0.676664282416878,0.569962396359048
"Kansas.City.Southern.Industrials",0.741045272961042,0.0162074271356694,0.319489720322617,0.0879915763360511,0.881497287454079,0.0462502686270053,0.628206633562913,0.431142883870158,0.745067766662215,0.623256430283251
"Kellogg.Co..Consumer.Staples",0.116739392749333,0.0213071713627809,0.198122052431445,0.349626734733926,0.334743642303704,0.201190934557052,0.430479855279819,0.841976322313749,0.651414295673441,0.834943337083765
"KeyCorp.Financials",0.181028421991514,0.663032688986674,0.337501698955681,0.0206853021847533,0.318709177414804,0.361527587615773,0.783663035303256,0.196075463540727,0.0355507940322317,0.594269686102018
"Keurig.Green.Mountain.Consumer.Staples",0.715384552070266,0.754063247025453,0.968341169072366,0.144464366977178,0.283661898312907,0.661368063312482,0.0537541848436267,0.509432978766009,0.0227975885227566,0.525875042545608
"Kimberly.Clark.Consumer.Staples",0.226691936346731,0.219234356020049,0.171426446211761,0.130078752756605,0.0265947306498185,0.813960651609423,0.446227040128897,0.412674962090916,0.0347741277270995,0.510179706506965
"Kimco.Realty.Financials",0.758978408627425,0.854479545649663,0.111072908551862,0.442792478248162,0.691932142377043,0.679508169425966,0.695800460552084,0.00463703637487704,0.327355322775878,0.341204439102655
"KLA.Tencor.Corp..Information.Technology",0.334080137354617,0.852867437098392,0.116586023911488,0.479102895889829,0.679430993883389,0.775243314455577,0.402910909815731,0.770250478654725,0.0613957867674216,0.0936962558509758
"Kohl.s.Corp..Consumer.Discretionary",0.132484022725412,0.58109468938129,0.443794208394745,0.407075468901776,0.878908953830524,0.732244512228733,0.265359126078297,0.619573161522496,0.278365286681181,0.975606974303098
"Kroger.Co..Consumer.Staples",0.917520735403675,0.0285065126172615,0.48023874300036,0.992719193584625,0.53637109070732,0.89673974086994,0.930361779326401,0.845619441587649,0.319769594023392,0.828595818274222
"L.Brands.Inc..Consumer.Discretionary",0.162521781257588,0.0578911382218975,0.46006794720094,0.137271162890168,0.670200830119198,0.729886802508634,0.786996095440134,0.620637063662401,0.793220433533399,0.630215140777796
"L.3.Communications.Holdings.Industrials",0.169798087081932,0.0936313700489419,0.0178019549461887,0.514551495656028,0.866633503079098,0.52485106678956,0.0672973468682463,0.903036659319357,0.831165913362997,0.760697905942005
"Laboratory.Corp..of.America.Holding.Health.Care",0.0910355790773861,0.0428258177667988,0.408146892679439,0.762011112518827,0.177034025735571,0.850229009375153,0.50240006631843,0.805218729150426,0.343203037140877,0.576348509880457
"Lam.Research.Information.Technology",0.0747770619116264,0.568368135244457,0.362316837647707,0.757961817018505,0.38362101407926,0.28050281742086,0.779233790511573,0.5710924007036,0.407683190381795,0.619380345475531
"Legg.Mason.Financials",0.96616964006556,0.219927862277083,0.449775645922986,0.132251685721814,0.467874994647777,0.260338613708349,0.815067505422512,0.703950220517464,0.547915022816598,0.267332706894526
"Leggett...Platt.Industrials",0.76833261123845,0.522429542897175,0.563466453748772,0.427620945231173,0.0414915410743454,0.142839733491761,0.487735971971643,0.0783654702690556,0.508623148251352,0.743950066923474
"Lennar.Corp..Consumer.Discretionary",0.0983020465735177,0.845118549596613,0.26616707976395,0.881102511531884,0.0933436775795382,0.536751540194319,0.323191644942834,0.159852888375179,0.780881287138032,0.22670078082449
"Level.3.Communications.Telecommunications.Services",0.684857521344422,0.628973140245022,0.557313196103954,0.464217707869316,0.274327864598128,0.165286751664083,0.154415341166423,0.610892868166989,0.440629700302094,0.766386299426249
"Leucadia.National.Corp..Financials",0.717743209171514,0.732860664169736,0.423217280410002,0.270199190423735,0.768016236374836,0.377680381501499,0.196280865912579,0.407907347649199,0.597693972302942,0.242511866707053
"Lilly..Eli....Co..Health.Care",0.903971215344529,0.664967013836633,0.699248335844758,0.138828067860955,0.201013632878412,0.048449209827992,0.393100151368995,0.565543407017426,0.725617994947606,0.634489043733687
"Lincoln.National.Financials",0.622982682082635,0.280420184119654,0.631349786523833,0.669565410950218,0.0335531462059036,0.643466745065498,0.051276099671751,0.038520928275981,0.296742374926259,0.14108049308483
"Linear.Technology.Corp..Information.Technology",0.54591011457677,0.211445254869969,0.758087621505041,0.369731573716731,0.25570599048201,0.252943211114916,0.574751198364281,0.564523689287811,0.818632645739594,0.470002637746754
"Lockheed.Martin.Corp..Industrials",0.38770149352671,0.479237173588046,0.168926100158754,0.112694046973747,0.0821045260371738,0.26595434084906,0.580440341722346,0.339052151595587,0.868528215568151,0.446458520425048
"Loews.Corp..Financials",0.813549326084919,0.98907411707525,0.296150976877507,0.84954275808647,0.75899202774633,0.670949593617538,0.0527374791795315,0.0841463894236638,0.0813944543709213,0.551579047875514
"Lowe.s.Cos..Consumer.Discretionary",0.108986766669279,0.415590936534101,0.219885587826086,0.0596618403266056,0.592583922764813,0.849791062881904,0.831561548829058,0.191173468520215,0.353172831152495,0.348626508193825
"M.T.Bank.Corp..Financials",0.0585021340022487,0.347224073850285,0.14476818873157,0.0379324714384515,0.494859166381834,0.651535095510325,0.909731944829197,0.00112123286613758,0.21337822278995,0.0201205895309323
"Macerich.Financials",0.689831147992268,0.552138844635802,0.847021501752377,0.238118176962529,0.992421312212507,0.892518689134357,0.187330363409736,0.803121049427624,0.308395353709835,0.340480232793624
"Macy.s.Inc..Consumer.Discretionary",0.869201022436127,0.892285799268856,0.52723552700531,0.965674965314126,0.638307459865279,0.909250143847218,0.945270648442968,0.874896697748573,0.230374551345247,0.64365147192433
"Marathon.Oil.Corp..Energy",0.32317961746569,0.472133298770475,0.436900075675601,0.11006809921296,0.768875679844848,0.90329669732433,0.284879701228325,0.364557738317379,0.975792673943098,0.913152389055729
"Marriott.Int.l..Consumer.Discretionary",0.126072716552748,0.261069677013026,0.00243140241607848,0.139407935630078,0.0153411646162907,0.0749752688157873,0.56148368506016,0.224265697581054,0.514406131449529,0.0450557823523254
"Marsh...McLennan.Financials",0.372263541839501,0.107271492191197,0.010326335801346,0.217742580651812,0.209867988801808,0.0949507003683827,0.144541624426693,0.0152407935537692,0.479035526249837,0.51400884273725
"Martin.Marietta.Materials.Materials",0.195833247936771,0.142643367224973,0.698267769370436,0.103886880272419,0.00468647647840824,0.123824053492545,0.243657362857963,0.0689616888753613,0.0918325856989116,0.16122974818702
"Masco.Corp..Industrials",0.483798190917779,0.608133328006253,0.631660661742705,0.709355778746069,0.276574225149105,0.0115887267501201,0.586933137213631,0.857662042423423,0.0760196855982906,0.314076977471542
