Date,1 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2/2/2011,0.15,0.16,0.18,0.28,0.67,1.12,2.1,2.84,3.52,4.39,4.64
2/3/2011,0.14,0.14,0.18,0.29,0.71,1.19,2.18,2.92,3.58,4.43,4.67
2/4/2011,0.13,0.15,0.18,0.31,0.77,1.25,2.27,3.01,3.68,4.51,4.73
2/7/2011,0.13,0.16,0.18,0.31,0.78,1.28,2.29,3.03,3.68,4.5,4.71
2/8/2011,0.14,0.15,0.18,0.31,0.86,1.4,2.39,3.12,3.75,4.56,4.76
2/9/2011,0.11,0.14,0.18,0.3,0.81,1.34,2.33,3.05,3.65,4.49,4.71
2/10/2011,0.08,0.12,0.16,0.3,0.85,1.4,2.4,3.1,3.7,4.55,4.75
2/11/2011,0.08,0.12,0.16,0.3,0.85,1.4,2.38,3.05,3.64,4.49,4.71
2/14/2011,0.09,0.13,0.17,0.3,0.87,1.41,2.37,3.04,3.62,4.46,4.67
2/15/2011,0.11,0.13,0.17,0.3,0.84,1.39,2.35,3.03,3.61,4.45,4.66
2/16/2011,0.1,0.12,0.16,0.29,0.86,1.4,2.37,3.04,3.62,4.46,4.67
2/17/2011,0.08,0.09,0.15,0.27,0.8,1.33,2.3,2.99,3.58,4.44,4.66
2/18/2011,0.08,0.1,0.15,0.28,0.78,1.32,2.3,2.99,3.59,4.46,4.7
2/22/2011,0.1,0.12,0.16,0.28,0.74,1.22,2.16,2.85,3.46,4.35,4.6
2/23/2011,0.12,0.12,0.16,0.27,0.74,1.25,2.21,2.89,3.49,4.34,4.59
2/24/2011,0.13,0.13,0.16,0.26,0.73,1.24,2.19,2.87,3.46,4.29,4.54
2/25/2011,0.12,0.13,0.16,0.27,0.72,1.22,2.16,2.84,3.42,4.26,4.51
2/28/2011,0.13,0.15,0.18,0.25,0.69,1.18,2.13,2.82,3.42,4.25,4.49
3/1/2011,0.07,0.14,0.16,0.25,0.66,1.15,2.11,2.81,3.41,4.24,4.48
3/2/2011,0.12,0.13,0.17,0.26,0.69,1.18,2.16,2.86,3.46,4.3,4.54
3/3/2011,0.12,0.13,0.16,0.29,0.79,1.32,2.3,3,3.58,4.4,4.64
3/4/2011,0.11,0.12,0.16,0.26,0.68,1.2,2.17,2.88,3.49,4.34,4.6
3/7/2011,0.1,0.11,0.16,0.25,0.7,1.22,2.19,2.9,3.51,4.36,4.61
3/8/2011,0.07,0.11,0.16,0.26,0.73,1.27,2.22,2.93,3.56,4.41,4.66
