Date,Quote
2/13/2014,0.577646353
2/14/2014,0.478619895
2/18/2014,0.115713346
2/19/2014,-0.656733288
2/20/2014,0.599529771
2/21/2014,-0.192241198
2/24/2014,0.614847565
2/25/2014,-0.134950031
2/26/2014,0.002169947
2/27/2014,0.492372003
2/28/2014,0.277496686
3/3/2014,-0.743335761
3/4/2014,1.503810401
3/5/2014,-0.005335386
3/6/2014,0.171546004
3/7/2014,0.053780004
3/10/2014,-0.046346094
3/11/2014,-0.510809902
3/12/2014,0.030507762
3/13/2014,-1.18396316
3/14/2014,-0.282976269
3/17/2014,0.952209262
3/18/2014,0.716786968
3/19/2014,-0.616947816
3/20/2014,0.600423606
3/21/2014,-0.294129714
3/24/2014,-0.48884913
3/25/2014,0.438463032
3/26/2014,-0.704966942
3/27/2014,-0.190370134
3/28/2014,0.461878965
3/31/2014,0.786180462
4/1/2014,0.69901427
4/2/2014,0.284520807
4/3/2014,-0.112772014
4/4/2014,-1.269646743
4/7/2014,-1.086693328
4/8/2014,0.373653974
4/9/2014,1.080029293
4/10/2014,-2.133027415
4/11/2014,-0.957763471
4/14/2014,0.81503128
4/15/2014,0.6711953
4/16/2014,1.037962444
4/17/2014,0.136199535
4/21/2014,0.376092556
4/22/2014,0.407546157
4/23/2014,-0.221822339
4/24/2014,0.171401729
4/25/2014,-0.816247762
4/28/2014,0.322559808
4/29/2014,0.473819947
4/30/2014,0.298309145
5/1/2014,-0.014328176
5/2/2014,-0.135026579
5/5/2014,0.186772093
5/6/2014,-0.906991587
5/7/2014,0.558509976
5/8/2014,-0.137551436
5/9/2014,0.151717081
5/12/2014,0.958007211
5/13/2014,0.042158003
5/14/2014,-0.472320898
5/15/2014,-0.945027834
5/16/2014,0.373297746
5/19/2014,0.383006088
5/20/2014,-0.654090349
5/21/2014,0.805075807
5/22/2014,0.235666293
5/23/2014,0.423041934
5/27/2014,0.595216553
5/28/2014,-0.111531431
5/29/2014,0.533845817
5/30/2014,0.184028504
6/2/2014,0.072729706
6/3/2014,-0.037936068
6/4/2014,0.18880921
6/5/2014,0.648297633
6/6/2014,0.460644096
6/9/2014,0.093789121
6/10/2014,-0.024604442
6/11/2014,-0.354959589
6/12/2014,-0.713950506
6/13/2014,0.312476701
6/16/2014,0.083600562
6/17/2014,0.216785927
6/18/2014,0.765975644
6/19/2014,0.127584871
6/20/2014,0.172707057
6/23/2014,-0.013248175
6/24/2014,-0.647699214
6/25/2014,0.487364259
6/26/2014,-0.11802751
6/27/2014,0.190722405
6/30/2014,-0.037239559
7/1/2014,0.663347372
7/2/2014,0.065837934
7/3/2014,0.544964659
7/7/2014,-0.393897652
7/8/2014,-0.709884009
7/9/2014,0.462279832
7/10/2014,-0.414820825
7/11/2014,0.146876202
7/14/2014,0.482020642
7/15/2014,-0.193583624
7/16/2014,0.418350965
7/17/2014,-1.197574769
7/18/2014,1.016063749
7/21/2014,-0.232564665
7/22/2014,0.499111375
7/23/2014,0.175136561
7/24/2014,0.048791739
7/25/2014,-0.487277928
7/28/2014,0.028807171
7/29/2014,-0.454838104
7/30/2014,0.0060909
7/31/2014,-2.040737211
8/1/2014,-0.286731939
8/4/2014,0.713771916
8/5/2014,-0.978019559
8/6/2014,0.001563815
8/7/2014,-0.558766859
8/8/2014,1.139994532
8/11/2014,0.275183171
8/12/2014,-0.163932463
8/13/2014,0.66624739
8/14/2014,0.432700967
8/15/2014,-0.006137663
8/18/2014,0.845949825
8/19/2014,0.497577015
8/20/2014,0.247168853
8/21/2014,0.294121324
8/22/2014,-0.199656556
8/25/2014,0.476496546
8/26/2014,0.104997749
8/27/2014,0.00499845
8/28/2014,-0.169276171
8/29/2014,0.330942613
9/2/2014,-0.054436242
9/3/2014,-0.07797483
9/4/2014,-0.15367792
9/5/2014,0.501065253
9/8/2014,-0.308258735
9/9/2014,-0.658812858
9/10/2014,0.363282885
9/11/2014,0.088112846
9/12/2014,-0.599832376
9/15/2014,-0.071065605
9/16/2014,0.742877625
9/17/2014,0.129396727
9/18/2014,0.486737286
9/19/2014,-0.047749751
9/22/2014,-0.807805519
9/23/2014,-0.581006314
9/24/2014,0.777162019
9/25/2014,-1.643449822
9/26/2014,0.850290552
9/29/2014,-0.255330512
9/30/2014,-0.279371182
10/1/2014,-1.342644209
10/2/2014,0.000514344
10/3/2014,1.104221746
10/6/2014,-0.156761336
10/7/2014,-1.53583641
10/8/2014,1.716197387
10/9/2014,-2.109731555
10/10/2014,-1.158365691
10/13/2014,-1.674366321
10/14/2014,0.157637593
10/15/2014,-0.81664659
10/16/2014,0.014495694
10/17/2014,1.272021872
10/20/2014,0.905982632
10/21/2014,1.919868254
10/22/2014,-0.735300222
10/23/2014,1.215384385
10/24/2014,0.700404682
10/27/2014,-0.150382641
10/28/2014,1.179821336
10/29/2014,-0.138727737
10/30/2014,0.619154982
10/31/2014,1.159536406
11/3/2014,-0.011893587
11/4/2014,-0.283787241
11/5/2014,0.566818559
11/6/2014,0.376131229
11/7/2014,0.034946405
11/10/2014,0.311047951
11/11/2014,0.069620919
11/12/2014,-0.070160873
11/13/2014,0.052956413
11/14/2014,0.024021238
11/17/2014,0.073481867
11/18/2014,0.510776038
11/19/2014,-0.150341581
11/20/2014,0.19632342
11/21/2014,0.520959535
11/24/2014,0.285584406
11/25/2014,-0.115135386
11/26/2014,0.279813047
11/28/2014,-0.254890734
12/1/2014,-0.687632383
12/2/2014,0.634395862
12/3/2014,0.375062247
12/4/2014,-0.116324766
12/5/2014,0.166244805
12/8/2014,-0.730960757
12/9/2014,-0.023788049
12/10/2014,-1.662276681
12/11/2014,0.451520942
12/12/2014,-1.648080023
12/15/2014,-0.638307171
12/16/2014,-0.856170356
12/17/2014,1.994645743
12/18/2014,2.345199976
12/19/2014,0.454925866
12/22/2014,0.379599952
12/23/2014,0.174331737
12/24/2014,-0.013931591
12/26/2014,0.329865755
12/29/2014,0.086103213
12/30/2014,-0.491262024
12/31/2014,-1.041828016
1/2/2015,-0.03400792
1/5/2015,-1.861841443
1/6/2015,-0.897327544
1/7/2015,1.149614429
1/8/2015,1.757391393
1/9/2015,-0.847503362
1/12/2015,-0.815972751
1/13/2015,-0.258522164
1/14/2015,-0.584705628
1/15/2015,-0.933419763
1/16/2015,1.324637738
1/20/2015,0.154755379
1/21/2015,0.4709341
1/22/2015,1.504006421
1/23/2015,-0.552184579
1/26/2015,0.256188099
1/27/2015,-1.356952937
1/28/2015,-1.368023262
1/29/2015,0.944463377
1/30/2015,-1.316297833
2/2/2015,1.279658872
2/3/2015,1.423396369
2/4/2015,-0.417339075
2/5/2015,1.018657264
2/6/2015,-0.342989637
2/9/2015,-0.426531022
2/10/2015,1.05627974
2/11/2015,-0.002903463
2/12/2015,0.955237838
2/13/2015,0.405820249
2/17/2015,0.159502645
2/18/2015,-0.031440792
2/19/2015,-0.106318675
2/20/2015,0.608922793
2/23/2015,-0.030343137
2/24/2015,0.275118085
2/25/2015,-0.076631041
2/26/2015,-0.147821002
2/27/2015,-0.296507009
3/2/2015,0.60876332
3/3/2015,-0.455923477
3/4/2015,-0.440784734
3/5/2015,0.11946512
3/6/2015,-1.43777357
3/9/2015,0.392892392
3/10/2015,-1.725398081
3/11/2015,-0.192136416
3/12/2015,1.244461948
3/13/2015,-0.611183871
3/16/2015,1.335295662
3/17/2015,-0.333123392
3/18/2015,1.201237009
3/19/2015,-0.489643746
3/20/2015,0.893225043
3/23/2015,-0.174878405
3/24/2015,-0.617734736
3/25/2015,-1.477399882
3/26/2015,-0.238316623
3/27/2015,0.236296492
3/30/2015,1.208871948
3/31/2015,-0.887382692
4/1/2015,-0.398115844
4/2/2015,0.351725246
4/6/2015,0.656542532
4/7/2015,-0.206616426
4/8/2015,0.267535629
4/9/2015,0.443770039
4/10/2015,0.517593537
4/13/2015,-0.460236534
4/14/2015,0.162710696
4/15/2015,0.512182756
4/16/2015,-0.077905026
4/17/2015,-1.144065327
4/20/2015,0.915062412
4/21/2015,-0.148280063
4/22/2015,0.506172897
4/23/2015,0.235217028
4/24/2015,0.224773651
4/27/2015,-0.41585358
4/28/2015,0.276158428
4/29/2015,-0.375437816
4/30/2015,-1.023255122
5/1/2015,1.080497872
5/4/2015,0.293212596
5/5/2015,-1.197918575
5/6/2015,-0.447566735
5/7/2015,0.375962548
5/8/2015,1.327919129
5/11/2015,-0.511559689
5/12/2015,-0.295836382
5/13/2015,-0.030504794
5/14/2015,1.066433311
5/15/2015,0.076782352
5/18/2015,0.303868643
5/19/2015,-0.064378872
5/20/2015,-0.09313827
5/21/2015,0.233242125
5/22/2015,-0.223888736
5/26/2015,-1.038879788
5/27/2015,0.907944939
5/28/2015,-0.126836742
5/29/2015,-0.635864585
