"Date","X3M.Conglomerate","American.Express.Consumer.finance","Apple.Consumer.electronics","Boeing.Aerospace.and.defense","Caterpillar.Construction.and.mining.equipment","Chevron.Oil...gas","Cisco.Systems.Computer.networking","Coca.Cola.Beverages","DuPont.Chemical.industry","ExxonMobil.Oil...gas","General.Electric.Conglomerate","Goldman.Sachs.Banking..Financial.services","The.Home.Depot.Home.improvement.retailer","Intel.Semiconductors","IBM.Computers.and.technology","Johnson...Johnson.Pharmaceuticals","JPMorgan.Chase.Banking","McDonald.s.Fast.food","Merck.Pharmaceuticals","Microsoft.Consumer.electronics","Nike.Apparel","Pfizer.Pharmaceuticals","Procter...Gamble.Consumer.goods","Travelers.Insurance","UnitedHealth.Group.Managed.health.care","United.Technologies.Conglomerate","Verizon.Telecommunication","Visa.Consumer.banking","Wal.Mart.Retail","Walt.Disney.Broadcasting.and.entertainment"
2013-03-20,100.249566,64.296756,61.560234,81.292746,81.629585,111.169177,20.242693,37.281508,46.78527,83.113867,21.743087,145.837257,65.724458,19.669358,203.848834,74.558683,46.242846,91.60149,41.019521,26.613526,53.341872,26.22634,72.424811,79.579418,52.948539,89.044892,44.040226,39.169873,69.09373,55.539701
2013-03-21,99.566433,63.721986,61.648738,80.302415,81.526303,111.159938,19.467362,37.468524,46.33469,82.682497,21.58553,141.223076,65.791251,19.539344,201.194796,74.145776,45.517948,91.378911,40.712713,26.416181,52.145252,26.05947,72.079395,79.493995,53.122204,88.072977,44.221462,38.793736,69.226256,54.925197
2013-03-22,100.970644,64.51108,62.898784,80.769011,82.136601,111.935863,19.383289,37.440472,46.250206,83.732793,21.659675,142.408193,66.373306,19.808659,201.024186,74.83083,45.922761,92.065201,40.814983,26.547744,57.914307,26.309773,72.135405,79.437047,52.543319,89.178292,44.420822,39.35671,70.31487,55.383636
2013-03-25,99.784651,64.394174,63.12619,80.797577,81.347906,111.012147,19.476703,37.515277,46.100012,83.479593,21.539188,141.932198,66.287432,19.641497,199.754044,74.774526,45.677992,91.109957,40.619738,26.463167,57.943496,26.105822,71.584614,79.133309,52.929243,88.425538,44.547687,40.31795,70.854442,54.827654
2013-03-26,100.638567,65.43656,62.793932,82.483046,81.685917,111.751123,19.476703,38.04827,45.968594,84.52051,21.427971,142.349896,66.840863,20.217277,201.289589,75.872494,45.790962,91.351089,41.270547,26.463167,57.855938,26.513726,72.256771,79.123815,53.69144,88.282607,44.837663,41.168562,70.778711,55.237327
2013-03-27,99.898509,65.41708,61.560234,82.0831,81.592027,111.021386,19.45802,37.608787,45.893495,84.942507,21.409434,143.612727,66.459187,20.272997,199.896219,76.266635,44.971922,91.72206,41.000926,26.660514,56.863621,26.550807,71.939361,79.133309,54.627299,88.244492,44.348327,41.463571,70.788179,55.081262
2013-03-28,100.866276,65.719077,60.277494,81.749817,81.657751,109.755893,19.523409,37.814501,46.146947,84.501758,21.427971,142.942455,66.583228,20.282284,202.180588,76.51063,44.680079,92.454724,41.093901,26.886052,57.40842,26.75476,71.939361,79.911638,55.196534,89.025838,44.538627,41.753662,70.835513,55.403144
2013-04-01,100.240076,65.524242,58.405148,81.178474,80.408988,110.48563,19.45802,37.823854,46.006139,85.120677,21.390898,141.864193,66.478267,19.901527,201.30855,76.886006,45.028409,91.861174,41.233357,26.886052,56.678776,26.736218,72.536832,79.683829,56.894595,88.539877,44.602059,41.14152,71.403483,55.295849
2013-04-02,101.065522,65.894433,58.524974,80.073872,79.695407,109.922162,19.822332,38.076325,46.024914,84.942507,21.63187,142.485892,67.766419,19.929386,203.185328,77.599219,45.452048,92.983354,41.754005,27.064602,57.301409,27.097768,73.713107,80.120459,59.567107,88.606577,44.855787,41.289022,71.961985,56.046913
2013-04-03,100.268538,64.731703,58.824554,80.330981,78.981834,108.795228,19.80365,37.56203,45.799626,84.33296,21.316753,139.309404,67.136659,19.548629,201.573952,77.017386,44.381585,92.046656,42.172383,26.839064,57.311136,26.912359,72.928929,79.465521,59.499567,88.806677,44.393638,40.502331,71.943056,55.842078
2013-04-04,100.401369,65.200706,58.243103,80.892799,79.460678,109.063107,19.813067,37.908011,46.034303,84.182915,21.390898,138.901415,67.451543,19.63221,200.294323,77.336458,44.987868,93.326496,42.135193,26.876655,57.729465,27.032875,73.321018,80.054009,59.846898,88.768569,44.674551,40.927635,72.132377,56.173717
2013-04-05,100.363416,63.803478,57.627606,82.054534,79.432511,108.55506,19.408142,37.477876,45.705753,83.470221,21.251876,139.581397,66.8504,19.446476,198.493376,76.989234,45.385738,94.05916,41.958546,26.970629,57.369508,26.977252,73.03162,80.120459,59.914434,88.273077,44.910159,40.603127,72.312237,56.281012
2013-04-08,100.334954,64.096598,58.037478,82.606835,79.047558,108.822939,19.370474,38.207235,45.809011,83.085735,21.427971,139.707684,67.957261,19.585777,198.408071,76.116489,46.020439,94.133356,42.283949,26.867257,58.32291,27.032875,73.554405,80.424197,59.711826,89.292638,45.262702,40.880925,73.164195,57.373468
2013-04-09,100.52471,63.72531,58.14233,83.044864,80.653108,109.589624,19.747148,38.066972,46.212656,83.245153,21.372361,142.330479,67.938173,20.198703,198.313279,76.501244,46.115169,93.725288,42.31184,27.825796,58.264537,26.986523,73.059625,80.936749,59.99162,89.997753,45.198603,40.502331,73.949891,57.685598
2013-04-10,102.175616,63.901185,59.328384,83.625731,81.282182,110.51334,20.217991,38.4036,46.6914,83.160758,21.854305,145.186416,68.405731,20.672328,200.948355,76.970461,46.655136,94.12408,43.548377,28.455424,58.653682,27.737436,73.9745,80.500126,60.213525,90.693345,45.65645,41.053017,73.239926,58.631744
2013-04-11,102.706938,64.233389,59.143187,84.301821,80.46532,111.723405,20.425163,38.506459,47.207689,83.66715,21.863574,144.807568,68.606109,20.272997,201.820393,77.251995,46.711976,94.587791,43.892375,27.196168,59.538984,28.404914,74.375927,81.686603,60.763464,91.303176,46.251648,41.207894,73.637505,59.060922
2013-04-12,102.166126,64.174767,58.526338,84.644628,79.855029,110.790457,20.28391,38.412953,46.766495,83.451462,21.743087,144.856127,70.247314,20.133696,200.36068,77.646136,46.42778,96.071665,43.799404,27.055206,58.935812,28.432726,74.758686,81.876444,60.811703,91.179307,46.572143,40.748172,74.366398,59.060922
2013-04-15,100.344444,62.630975,57.171432,82.625876,77.244829,107.677533,19.822483,37.487226,45.790237,81.107056,21.140657,142.272197,68.920993,19.855092,198.351187,76.679549,45.404684,94.736182,43.19508,26.961232,58.050507,28.228775,74.357259,80.405209,59.422385,89.111592,46.370689,39.651719,74.281206,57.431994
2013-04-16,100.714473,63.109743,58.041568,82.740148,77.564065,108.08397,19.926069,39.619199,46.559978,81.21959,21.409434,139.979677,69.140452,20.356578,200.948355,78.303045,45.935181,95.561587,43.659944,27.224359,58.857982,28.683031,74.777354,82.151708,60.599449,90.05493,46.205864,40.492499,74.479995,59.256004
2013-04-17,100.078783,62.660286,54.849718,82.549703,76.493699,106.051792,19.426975,39.787513,46.137562,80.722577,21.094317,136.579754,69.46488,20.365865,198.739817,78.734724,44.324749,95.097876,43.473998,27.092795,59.247127,28.618137,73.806461,80.746915,59.846898,88.473177,45.363428,39.88281,74.319072,59.187726
2013-04-18,99.604386,63.549434,53.385876,82.006926,76.030675,106.772289,19.379891,39.366728,45.611883,81.22897,21.010904,134.636941,69.15954,20.653754,196.351182,78.05905,44.18265,94.513602,43.288055,27.055206,58.546667,28.358562,74.562641,79.826208,57.589252,87.234461,46.617927,39.681223,73.041137,58.514696
2013-04-19,100.297001,65.699013,53.178898,83.759044,76.002328,107.058645,19.266888,39.890372,46.175107,82.007307,20.158233,134.753505,70.609902,20.83949,180.095224,79.288398,44.741565,92.668027,44.152701,27.976154,59.266581,28.794276,76.018977,80.500126,57.926936,88.825738,47.844955,40.308118,74.110814,60.046086
2013-04-22,100.382396,65.132311,54.287334,82.787763,78.156812,107.677533,19.389308,39.946478,47.320334,82.607474,19.787508,135.530633,70.476317,21.248106,178.038348,79.60747,44.855241,92.111575,44.55248,28.972282,59.694641,28.67376,75.990971,80.281818,57.135796,89.216407,47.790013,40.202405,73.807897,60.485016
2013-04-23,101.890975,65.904199,55.303165,83.968538,79.470292,108.518118,19.690647,39.927776,49.272851,83.742173,19.92653,138.852842,70.018303,21.712444,181.621294,80.189295,45.632037,92.519643,45.212588,28.756141,60.005956,28.812817,77.055218,81.961867,56.479728,88.511292,47.909054,40.726048,74.868105,61.050754
2013-04-24,102.346399,65.874888,55.211934,86.491976,79.167909,109.257086,19.20097,39.413485,49.516913,83.864079,20.352864,139.814525,69.922886,21.972474,181.716087,79.194556,46.153062,93.68819,44.580374,29.846243,59.860026,28.367832,72.524331,81.49677,56.720929,87.663246,47.432893,41.070224,73.864691,60.416738
2013-04-25,99.5095,66.568615,55.609552,87.291855,79.857725,109.469544,19.436392,39.600497,50.023817,82.588722,20.343597,140.620794,70.008767,21.712444,183.839306,79.973459,46.418308,93.614002,44.022536,30.015397,60.38537,28.052634,72.01651,80.936749,57.251572,87.768061,48.733179,41.488153,74.451598,60.475264
2013-04-26,98.475319,66.197327,56.810579,88.415498,80.018365,110.882828,19.464643,39.366728,49.657721,82.523079,20.584568,139.989386,69.989679,21.731018,184.180539,79.879617,46.304632,93.567628,44.505994,29.874436,60.210256,27.895035,72.505519,80.822852,57.386644,86.853315,49.108613,41.112016,74.820779,60.34846
2013-04-29,98.513271,66.080074,58.569906,87.510873,80.131762,112.065183,19.756565,39.497642,50.784169,82.720008,20.640178,140.960792,70.295019,22.065342,188.768225,80.311296,46.342522,94.764003,44.459509,30.645025,60.930173,28.210233,73.050958,81.136083,57.89799,87.301161,48.952943,41.276729,74.205475,61.450671
2013-04-30,99.348207,66.842205,60.293843,87.044277,80.008913,112.702549,19.700064,39.581799,51.16904,83.451462,20.658715,141.893349,69.989679,22.241791,191.981502,79.982845,46.42778,94.726906,43.697133,31.105497,61.873844,26.94944,72.195182,81.069641,57.820807,86.986715,49.365005,41.414404,73.571242,61.294606
2013-05-01,99.196404,66.715179,59.818596,86.825259,78.506446,111.095278,19.191553,39.469587,50.098912,82.063577,20.528959,138.532276,69.426711,22.278937,189.223213,79.04441,45.480467,94.022063,42.479191,30.748397,61.64036,26.791841,72.402073,79.826208,57.618199,86.758031,47.982311,40.814551,73.893089,61.655506
2013-05-02,100.610105,67.789968,60.666942,87.806065,79.621488,112.730259,19.521144,39.235818,50.230331,83.113867,20.686518,139.561964,69.970598,22.390379,191.839328,79.917155,45.546783,94.65271,42.516381,31.161883,61.601444,27.134851,73.126192,80.129946,57.386644,87.425031,48.101348,43.120538,74.271738,62.309031
2013-05-03,102.308447,68.620494,61.274271,89.262991,82.191753,114.069644,19.615313,39.497642,50.633976,84.417356,20.918222,141.213352,70.571734,22.460685,193.848806,80.470828,45.063651,95.450294,42.460596,31.472,62.798065,26.847464,73.530568,81.069641,56.846351,88.720923,48.238704,44.13832,75.019568,63.206408
2013-05-06,102.317929,68.454384,62.735383,89.691504,82.768166,113.847954,19.596478,39.34803,50.587041,84.942507,20.92749,144.205286,71.812181,22.413815,192.208996,79.466703,45.641512,94.661986,41.819086,31.716332,62.224074,26.624971,73.116786,80.974717,58.081305,89.083007,47.661816,43.978525,74.62199,63.460008
2013-05-07,102.47923,68.63026,62.456234,90.262846,84.84706,113.653975,19.191553,39.927776,51.300462,85.477031,21.020172,145.05042,71.630883,22.638797,193.014691,80.264371,46.550931,94.86602,42.088707,31.302846,62.175432,26.912359,73.295466,81.648635,58.370746,89.445099,48.458468,44.199781,74.62199,64.445172
2013-05-08,102.659496,68.698655,63.161606,90.009203,85.338431,113.949563,19.511727,39.703356,51.347397,85.992796,21.326021,145.963529,71.964847,22.732539,195.052647,80.198681,47.138264,93.623271,41.828385,31.002128,62.165705,26.856272,73.765671,82.844607,60.310004,89.931053,48.632452,44.069485,74.517233,64.367138
2013-05-09,104.291422,68.600948,62.610568,90.554771,84.998248,114.208203,19.615313,39.38543,51.98572,85.955032,21.112854,144.292709,72.394236,22.835657,193.547992,79.907769,46.456202,92.454724,42.293248,30.692012,62.010047,26.734751,73.549373,82.066278,59.827601,90.293145,48.266173,43.902315,74.660079,65.030415
2013-05-10,104.822752,68.47393,62.089689,90.200627,83.74147,113.829483,19.869568,39.413485,52.060815,85.11465,21.224071,144.836709,72.527822,22.966895,194.719332,80.480215,46.380415,92.927704,42.720922,30.720203,63.002364,26.846924,74.066601,82.094752,60.695928,90.760045,48.430998,43.944107,75.126703,65.54738
2013-05-13,104.841725,68.190575,62.332311,90.698343,83.221745,113.478466,20.029655,39.450885,51.530837,85.076879,21.177731,145.351553,73.157582,22.573177,192.814707,80.56467,47.053006,93.09464,42.925459,31.039715,62.895349,27.454533,73.906726,82.104246,60.194228,90.474184,48.119663,43.988357,74.755308,65.664431
2013-05-14,104.927113,69.871158,60.840958,91.990477,82.730374,115.464456,20.029655,39.759462,52.202772,86.030574,21.326021,150.10173,73.777806,22.348196,193.519423,81.615721,47.583502,93.855126,43.371731,31.730538,64.121154,27.482576,74.734291,83.433102,59.557457,91.407991,48.687391,44.33008,75.02195,65.810744
2013-05-15,105.790519,71.112049,58.783507,92.861468,82.210649,114.542606,19.973152,40.133491,52.571863,86.153323,21.539188,151.16056,74.312149,22.685669,193.624178,82.244471,48.398191,94.550693,43.446107,32.033364,64.043323,27.63214,75.872184,83.319198,59.441681,91.80564,49.081139,44.766013,76.050432,66.005822
2013-05-16,105.382537,70.574659,59.56893,92.440332,82.002759,114.309815,22.49687,40.292456,52.515082,85.643428,21.566993,150.053157,73.233919,22.441938,194.928842,82.066166,48.284515,93.780938,43.111405,32.251024,62.691049,27.342359,75.420785,82.455446,59.953027,91.192389,48.714864,44.283283,74.755308,64.835336
2013-05-17,105.686151,71.639675,59.387997,94.68003,82.843763,114.92438,22.826461,40.180248,52.893635,86.644337,21.743087,153.657067,73.33888,22.535681,198.500013,82.666764,49.544439,94.170454,42.758111,32.998624,63.547163,27.071271,75.251511,82.104246,60.628392,93.281277,48.852216,45.458096,74.155363,64.942632
2013-05-20,105.999254,72.694926,60.713479,94.488606,83.467434,116.190765,22.553373,39.628552,52.931491,87.361962,21.845037,154.356481,73.243463,22.573177,197.700074,82.591694,49.534967,94.170454,42.032923,33.197357,63.556894,26.82823,74.376931,81.202526,60.358247,93.166297,48.293646,44.72907,73.707782,64.493945
2013-05-21,106.274405,73.388653,60.265255,94.517319,83.250092,117.27092,22.609873,39.591148,53.357367,87.626357,21.928451,156.134156,75.104126,22.638797,198.699991,83.135981,50.226505,94.726906,44.003945,32.979697,63.459609,26.903012,74.104218,79.380091,60.657335,93.472922,47.68013,44.714294,73.698257,64.211076
2013-05-22,105.716192,72.73401,60.496907,93.732466,82.872111,116.330441,21.978944,39.506991,52.590791,87.050365,22.113814,154.783902,76.039234,22.563803,197.119163,83.013987,50.804366,94.355935,43.427512,32.752579,62.700773,27.389097,74.123023,79.512976,60.088099,92.227253,47.130716,44.367021,73.35543,63.957468
2013-05-23,105.353597,72.97828,60.605199,95.474456,82.163398,116.76809,22.13903,39.207767,52.382585,86.672663,21.928451,152.909094,75.294968,22.545054,196.328742,82.456151,50.539116,93.697466,44.003945,32.317267,61.611175,27.21149,74.010172,79.2567,60.165285,91.499015,47.515305,43.864587,72.688825,63.625833
2013-05-24,105.220002,73.544982,61.017787,95.713741,81.464137,116.814644,22.157865,39.497642,52.382585,86.427157,21.807965,154.181634,75.371298,22.423189,195.909722,82.087411,50.832784,93.011176,43.845889,32.430826,61.08583,27.146055,77.000672,79.351617,59.875844,91.067825,47.057459,44.443371,73.622072,63.879434
2013-05-28,106.47955,74.414592,60.509246,95.819026,81.445241,117.727189,22.49687,39.787513,52.893635,87.229767,21.872842,156.598335,76.163275,22.573177,197.871484,82.834348,51.723256,93.892224,44.273563,33.140576,61.562529,27.118011,76.041458,78.99093,61.110795,91.958956,46.535514,44.339929,73.631597,65.049927
2013-05-29,106.040618,74.092154,60.990372,94.842742,81.728722,116.851891,22.713459,38.712177,53.016667,86.946497,21.909914,158.712947,75.848392,22.751288,198.004807,80.98119,51.789568,91.861174,43.576268,33.00809,61.22203,26.435621,74.198258,79.418059,61.120441,91.144483,45.390898,43.874437,72.593597,64.630502
2013-05-30,106.317337,74.395047,61.899159,96.230596,81.653132,116.498051,22.948881,38.123078,53.281654,86.955934,21.872842,160.155182,75.800687,22.695041,199.376139,81.302653,52.689515,90.730202,43.762214,33.150037,60.919433,26.407577,74.376931,80.26283,62.384342,91.949372,44.94221,44.586221,72.022213,63.060095
2013-05-31,105.220002,73.974901,61.645571,94.775743,81.076712,114.300501,22.713459,37.393719,52.798998,85.426254,21.613333,157.943117,75.056421,22.760663,198.100044,79.591319,51.713785,90.262857,43.418216,33.027017,60.187346,25.4541,72.185783,79.465521,60.425783,90.933677,44.392793,43.874437,71.269897,61.528706
2013-06-03,105.544435,74.717486,61.781278,96.42202,81.38854,115.548259,22.958296,38.160482,53.12077,86.361059,21.909914,159.385338,75.457179,23.660589,198.985688,80.092427,51.619055,91.562074,45.045237,33.679985,61.524624,25.940186,73.032153,79.503489,60.589799,91.249887,44.557618,44.379336,72.079356,62.230997
2013-06-04,104.981451,74.316878,61.588003,95.340458,81.190101,114.496045,22.939464,38.730876,52.798998,85.728414,21.928451,157.553317,73.481809,23.773081,196.35731,79.515678,51.192764,91.945299,45.965664,33.112187,61.280595,25.856056,72.759433,79.560438,60.165285,90.339587,44.722443,44.381798,72.31743,62.76747
2013-06-05,103.61694,73.046676,61.012297,94.268461,79.772676,113.201726,22.901795,38.01087,51.682259,84.65197,21.613333,154.259598,72.014667,23.154381,193.071835,79.118574,50.235976,90.122653,45.305559,32.913454,60.275196,25.687795,72.091744,78.060728,59.576753,89.12267,44.227968,43.647849,71.660343,61.567719
2013-06-06,103.693278,74.492753,60.100765,95.48403,79.375799,112.289182,23.118383,38.14178,51.85261,85.199637,21.668942,155.604365,74.085931,23.107509,194.081284,79.856055,50.681214,90.365674,45.184694,33.083794,60.675404,26.276708,72.242206,78.060727,59.740769,88.873534,45.757177,44.172452,72.022213,61.587228
2013-06-07,106.021537,76.251505,60.559958,98.097011,79.990018,113.322775,23.061882,38.721527,52.46776,86.351615,22.113814,161.772802,75.505124,23.051264,196.509684,80.281529,51.410645,91.861174,44.803506,33.75569,61.251313,26.416925,73.116786,79.684211,60.367894,90.550394,46.004414,44.317763,72.688825,63.255174
2013-06-10,105.735273,76.486002,60.159709,97.857726,79.186812,114.244634,22.939464,38.506459,52.543472,86.040018,22.039669,163.215037,74.536623,23.444982,195.243107,80.498988,51.495903,93.029534,45.054533,33.566426,61.534387,26.519752,73.417717,79.550513,61.438829,90.205439,46.269962,44.906401,72.136491,62.260261
2013-06-11,105.172296,74.766335,59.982891,97.388731,78.92222,113.089984,22.666374,38.14178,51.909391,85.41681,21.854305,159.141719,74.421551,23.163754,194.252693,80.07352,50.671743,91.814444,44.217781,32.970235,60.665644,26.56649,73.46474,78.385427,61.68003,89.764666,45.949471,44.248802,71.660343,62.230997
2013-06-12,104.036792,73.007592,59.241325,96.556019,78.629287,111.711864,22.591039,38.028795,51.322631,84.736949,21.78016,157.728731,73.261262,22.929398,191.605266,79.175301,50.378074,91.823785,43.929565,33.121648,59.943316,26.575838,72.975723,77.78378,61.583551,88.80646,45.693078,44.123191,71.269897,61.440919
2013-06-13,106.107412,73.48636,59.758087,97.781161,80.453041,113.285535,22.930047,38.047627,50.991396,86.23831,21.946987,161.587664,73.385919,23.426233,194.052716,80.281529,51.315912,92.421985,44.942893,32.856676,60.284956,27.183446,73.756265,79.073019,62.164987,90.349171,46.370689,44.886697,71.422268,62.718704
2013-06-14,105.945199,71.297698,58.947987,97.465304,79.252958,112.000523,22.685208,37.981719,49.85573,85.530122,21.798697,158.761673,73.443451,23.360614,192.557578,80.281529,50.33071,91.99203,44.989806,32.55385,60.411852,27.192794,73.3801,78.452276,61.825815,90.090452,46.764437,44.56159,71.298472,62.230997
2013-06-17,106.784902,72.147754,59.215286,98.613866,79.300201,112.87582,23.259637,38.301843,50.821046,86.408275,22.030401,159.921303,73.011941,23.52935,193.357517,80.962276,51.012772,92.29113,44.849065,33.121648,60.460657,27.258228,74.25468,79.483665,62.37818,91.010335,46.434787,44.911328,71.374651,62.904026
2013-06-18,107.796356,73.261635,59.183757,99.618863,79.895524,113.155165,23.372638,38.537228,51.12389,86.804858,22.549417,159.960275,74.018807,23.876196,195.100251,81.652486,51.259075,93.235167,44.802152,33.102721,60.665644,27.482576,74.329914,80.304948,63.647642,92.150595,47.20397,45.320169,72.117448,63.684355
2013-06-19,106.460469,72.528823,57.981628,97.8673,79.612036,112.20538,23.240803,38.047627,50.603377,85.926705,22.225031,157.436385,72.81057,23.435608,192.309982,80.234252,50.728579,92.356557,44.642649,32.733652,60.275196,27.202142,72.98513,78.576422,63.24064,90.243768,45.83043,44.980289,70.908027,62.747965
2013-06-20,103.798241,71.24884,57.137261,95.369171,78.619836,109.830907,23.014798,36.842457,49.770555,84.085422,21.720554,151.443362,70.835203,22.676294,187.938872,78.116357,49.714955,90.46849,43.451052,31.692687,59.328362,26.772141,70.765764,76.188951,61.825815,88.490251,44.832325,43.953252,69.546242,60.455755
2013-06-21,104.571144,71.629902,56.679443,95.694601,78.544245,110.743451,23.052465,37.435624,50.073399,84.491449,21.823319,150.312966,70.787254,22.685669,186.139002,78.664736,49.222352,90.879755,44.098453,31.484493,59.123378,26.60388,72.815856,75.510911,61.922722,88.327358,45.345114,44.209394,70.003348,61.187311
2013-06-24,102.576862,70.359699,55.177124,93.655894,77.03232,108.778693,22.656957,37.21907,49.836802,83.5472,21.421605,146.931532,70.489992,22.104465,184.310549,79.997879,48.237146,90.935834,43.544877,31.910344,58.518187,25.902794,72.01651,74.345824,62.649515,87.666194,44.978836,43.906456,70.660428,60.904442
2013-06-25,103.28297,71.551741,55.189463,94.440746,77.797734,109.365324,22.609873,37.397965,50.045008,84.142074,21.589765,149.153337,71.094107,22.385692,185.681881,80.69754,49.336032,91.150809,43.375989,31.863024,58.947677,26.164534,72.119955,74.899719,61.757981,87.944074,46.18755,44.448298,70.822324,61.031246
2013-06-26,104.657026,72.206384,54.564413,96.431594,77.580392,110.017144,22.967713,37.972305,50.660158,84.793609,21.720554,147.789076,72.561249,22.507558,185.567608,82.248142,49.733902,92.384597,43.80759,32.506531,60.372806,26.26736,72.787645,76.198503,62.77549,89.093925,46.389003,44.985212,71.431793,61.655506
2013-06-27,105.191377,73.398426,53.976379,98.728725,78.39305,110.538594,23.193717,37.906394,50.698015,85.020227,21.785949,149.591848,73.136598,22.545054,186.319929,81.983406,50.349656,93.141699,44.361166,32.762041,60.831582,26.342143,73.041552,76.723742,64.044952,89.601772,46.700339,45.381742,71.669868,62.152966
2013-06-28,104.342137,73.046676,54.35332,98.049158,77.948922,110.19406,22.92063,37.765165,49.68538,85.312942,21.664502,147.389537,74.287303,22.71379,181.996437,81.179741,50.008623,92.534151,43.582408,32.686336,62.159101,26.18323,72.402073,76.322649,63.453834,89.055596,46.095982,45.009843,70.936595,61.596984
2013-07-01,104.303968,73.906505,56.092771,98.814864,78.166264,110.883128,23.081843,38.094703,49.893586,85.265734,21.804634,147.876775,73.711954,22.395066,182.158328,81.907765,49.72443,93.300595,43.460433,32.515996,60.841346,25.96823,73.370693,77.459087,63.599186,90.780361,46.114296,45.618184,71.031823,62.357801
2013-07-02,103.750535,73.132261,57.363437,97.120734,77.939478,110.948309,23.062876,38.009964,49.723236,85.586775,21.393578,147.067958,74.133873,22.235704,182.367838,81.851038,50.38284,93.403411,43.676233,32.118534,61.124417,25.893448,73.765671,76.227152,63.250325,89.879653,46.361534,45.623111,71.146101,61.704276
2013-07-03,104.437556,73.093057,57.680073,98.479867,77.344155,110.883128,23.31892,38.122951,49.590742,85.63399,21.40292,146.590459,74.536623,22.273202,184.034385,82.04959,50.354215,93.795978,43.676233,32.184777,61.358686,25.846708,73.887921,76.781046,63.511975,90.770784,46.709495,46.066434,71.193719,62.04567
2013-07-05,106.431844,74.788561,57.216768,99.733715,77.618191,112.214694,23.299953,38.151197,50.158574,86.464927,21.711212,149.32875,75.073615,22.554428,185.634263,83.080178,51.518365,93.337983,44.248576,32.374045,62.120056,26.145838,73.671624,77.67873,64.122478,92.495549,46.975046,46.990028,71.62225,62.250505
2013-07-08,106.994821,75.50401,56.891905,99.896434,78.619836,112.89444,23.356851,38.170028,50.877827,87.107017,21.785949,149.884194,75.965408,21.73887,185.681881,83.760924,52.195861,93.356674,44.483142,32.487607,62.198147,26.295403,74.066601,78.079831,65.469466,92.926746,47.331163,46.327506,73.050695,63.118617
2013-07-09,108.15895,76.062645,57.892527,100.193144,80.632584,114.784704,23.859456,38.443075,51.019787,88.136246,22.066216,152.934309,76.425684,21.691998,182.177378,84.035117,52.377161,93.45949,44.680177,32.506531,62.403131,26.501056,74.82833,78.356778,65.866783,93.923273,47.136918,46.105841,73.35543,63.342964
2013-07-10,108.235288,74.808167,57.670479,100.977996,80.28295,114.440177,24.096533,38.301843,51.029249,87.645239,21.991478,151.85264,76.138013,21.795115,183.082072,84.375494,52.31991,93.450148,44.999187,32.837749,62.08101,26.585186,75.044627,77.898381,65.595448,93.70289,46.748429,45.982695,73.107831,63.313703
2013-07-11,109.28491,75.406005,58.569673,102.298843,81.927161,115.250286,24.532756,38.63138,51.616012,88.070149,22.365165,153.68466,76.579114,22.488809,183.605847,84.782055,52.615716,94.207244,45.327582,33.774617,62.198147,26.893664,75.956818,78.977515,66.244714,95.523481,47.368163,46.785609,73.926807,64.942632
2013-07-12,109.866975,76.768292,58.462754,97.50359,82.371288,115.520325,24.599138,38.63138,51.492981,88.192906,22.197005,156.023397,77.231178,22.40444,182.910663,85.084611,52.453501,94.945648,45.543382,33.75569,62.149338,26.931054,76.690343,80.3909,65.895853,95.657629,46.628181,46.97279,73.926807,65.332796
2013-07-15,109.590255,76.297858,58.590232,101.131142,82.58863,116.09765,24.589654,38.612549,51.701188,88.051267,22.075556,158.839633,77.09693,22.441938,184.748619,85.472265,52.377161,94.169855,45.524617,34.228856,61.836981,26.91236,76.652725,79.53141,65.527614,96.05049,46.21194,46.857032,73.35543,64.308616
2013-07-16,109.10361,76.709483,58.96855,99.762435,83.316238,115.5762,24.381025,37.878149,51.464591,88.098482,21.888714,156.150084,76.924325,22.732539,184.605778,85.472265,52.491667,94.291362,45.252519,34.323492,61.202508,26.809533,76.144904,79.483665,64.839585,95.810938,46.507933,46.642759,73.679215,63.430747
2013-07-17,109.389873,75.268797,58.98363,100.29843,81.898813,115.790364,24.390508,38.452489,54.180724,88.249558,21.991478,157.377919,77.135288,22.638797,185.272394,85.216979,52.739766,93.562306,45.158694,33.821936,61.817462,26.809533,75.881509,80.20945,64.180626,96.644579,46.933425,46.706794,73.517319,63.752634
2013-07-18,110.191408,72.534422,59.182384,103.016696,81.565774,116.833271,24.523273,38.424244,54.38893,89.118266,22.075556,159.872576,76.732537,21.785741,188.548351,85.2548,53.789407,93.637083,44.473761,33.538034,61.807699,26.631924,76.080481,80.725145,68.366951,97.104514,46.221191,47.044213,73.65064,64.20132
2013-07-19,110.868892,72.583421,58.24892,102.375416,81.499167,118.174151,24.48534,38.687874,54.07662,89.864224,23.093853,160.164922,76.60788,21.598257,184.310549,87.202513,53.589022,93.721202,44.839684,29.71485,61.836981,27.192794,77.094255,80.849298,69.239096,98.196874,46.202691,46.775755,74.355345,63.557555
2013-07-22,110.954766,73.230266,58.435339,102.279704,81.832204,118.285886,24.390508,38.452489,54.105011,89.543183,23.224645,162.006681,76.713362,21.345152,184.834324,87.249783,53.970711,91.206895,44.774005,30.292112,61.778417,27.435837,76.952136,81.584636,69.94651,97.842336,46.498684,47.095936,74.155363,62.816243
