"Companies","Cluster-1","Cluster-2","Cluster-3","Cluster-4","Cluster-5","Cluster-6","Cluster-7","Cluster-8","Cluster-9","Cluster-10"
"Dollar.General.Consumer.Discretionary",0.714475229560287,0.830894517563782,0.263471775161403,0.167213246346337,0.759378788707733,0.124274853078726,0.919355676398125,0.915904076154521,0.509997864861883,0.296588105650562
"Dollar.Tree.Consumer.Discretionary",0.929954892604935,0.352588279927274,0.626833121179699,0.172290375365586,0.578293560976533,0.101424170279375,0.418233854568147,0.734511412784208,0.0263270809603171,0.315623176351326
"Dominion.Resources.Utilities",0.961393868987408,0.675182176005177,0.489420306774102,0.906632359151911,0.0507090937715437,0.517362680657373,0.0116049975730692,0.934910561998116,0.330270961174645,0.246439069857515
"Dover.Corp..Industrials",0.130238535408738,0.0122686923776918,0.914714803049315,0.834824116935379,0.449727960950005,0.365575962772587,0.172860573090792,0.0935960404366991,0.086197658601886,0.725708922412248
"Dow.Chemical.Materials",0.0777395780946029,0.132704402517149,0.0591316089730174,0.782727250367475,0.173680077973001,0.743125864507176,0.776726983429167,0.0454312256681621,0.539736852002283,0.980293408558249
"Dr.Pepper.Snapple.Group.Consumer.Staples",0.847870260851605,0.8316968486152,0.257653373863678,0.325716176604316,0.670986071439708,0.396121178836456,0.025377370204732,0.00212644569308405,0.321599845572313,0.775908892688913
"DTE.Energy.Co..Utilities",0.835998214539084,0.720271511730596,0.311139043175861,0.372225725403928,0.289792713398488,0.305383410133323,0.459835351260188,0.753816144878777,0.843615020412511,0.437855616460202
"Du.Pont..E.I...Materials",0.31263093502994,0.31409983317076,0.289501197512265,0.57983204788652,0.209724684981258,0.861574003858458,0.491530618390361,0.946590998904859,0.778233149255712,0.656645733908423
"Duke.Energy.Utilities",0.161158823326938,0.153420809666171,0.121505232414589,0.38089357676784,0.182897235913071,0.0326811809048628,0.0120576528232726,0.565289733870674,0.0110496524467685,0.434198014812858
"Dun...Bradstreet.Industrials",0.712518982556006,0.923237598631807,0.895920049884421,0.950107251500912,0.886524330811853,0.177483778851863,0.463172007667905,0.0108164221976021,0.399130194567424,0.608308902139856
"E.Trade.Financials",0.0162135423061426,0.0769958756197375,0.0283840580424105,0.172304454419716,0.0115280546584845,0.0382564409823255,0.520206537834471,0.677082199976987,0.197386785723873,0.0643690901193238
"Eastman.Chemical.Materials",0.247967410945566,0.00861065857076495,0.22265695636765,0.27534156401305,0.666815199173196,0.502583387386071,0.870199219057334,0.821535585251138,0.292184595739052,0.897301301487627
"Eaton.Corporation.Industrials",0.247444503008188,0.166022373803555,0.310423768534501,0.249456647714436,0.0297035271852483,0.162027274187723,0.320894639022885,0.953701475775708,0.613449020775386,0.242205930644362
"eBay.Inc..Information.Technology",0.416111702474126,0.153618655220573,0.139775217148991,0.00127792516335906,0.757603780935177,0.574906533070058,0.682822884078289,0.0343635396819461,0.87404476492016,0.280335773690243
"Ecolab.Inc..Materials",0.674924125248331,0.644525994024556,0.0284298275310792,0.69133154863528,0.0253658255793915,0.333974156948895,0.364894173216843,0.817371364263558,0.132922631156324,0.610529144256113
"Edison.Int.l.Utilities",0.465255432055165,0.041175559494005,0.118678416456666,0.549809191054844,0.0791702323521625,0.0637702124190003,0.132909703250601,0.0546477929525898,0.156699056892301,0.532033131174558
"Edwards.Lifesciences.Health.Care",0.631309949818512,0.906665243102286,0.142918339128914,0.574480592256034,0.495356773135429,0.760690959277655,0.724717502569064,0.300844010692385,0.0181202298175846,0.549968045122728
"Electronic.Arts.Information.Technology",0.392766352931499,0.460034511402395,0.322839960019097,0.795150063135805,0.0964461295828856,0.797691418102596,0.213873432927362,0.163155733376994,0.416254139886599,0.720673492079643
"EMC.Corp..Information.Technology",0.0206949818252337,0.356338044806609,0.882799805087487,0.606720874382502,0.766425292256991,0.635428128434958,0.754243949806932,0.484256204901276,0.361008453094904,0.953870467146197
"Emerson.Electric.Company.Industrials",0.570369196458407,0.034596527594635,0.0713805560332661,0.197961019029651,0.484259374234223,0.748899033304384,0.532236726122898,0.5633882982183,0.814984876988976,0.894746569914502
"Endo.International.Health.Care",0.876895865446969,0.367171192118471,0.726607493440218,0.80507301983284,0.953726043106052,0.541389875605244,0.364360756483599,0.832910654173652,0.875925910136176,0.289440139401641
"Ensco.plc.Energy",0.0939740128710261,0.394392317600815,0.529921023217186,0.0631884107130305,0.182697523725048,0.295920859147833,0.358350252984726,0.750957020986704,0.291505708264966,0.00483928931248825
"Entergy.Corp..Utilities",0.23901512824984,0.570235158363767,0.209312683058825,0.435624794891081,0.69370348265328,0.88273262780379,0.991898292040226,0.54839964194978,0.952187379073147,0.835955503556789
"EOG.Resources.Energy",0.890003959050266,0.190412782102288,0.790159297721836,0.233077114149024,0.924352590908411,0.539153937873874,0.0656429781648849,0.106654812184669,0.622179803880336,0.457222696986192
"EQT.Corporation.Energy",0.778665846637898,0.974885113997187,0.370573522675384,0.359708609004457,0.102801615545175,0.700459219298262,0.856186760177533,0.26558017976702,0.30048353337357,0.833867982371591
"Equifax.Inc..Financials",0.10197384306989,0.508629729603063,0.400464841564697,0.708655749427366,0.00917321934171527,0.114804678444748,0.327910366055796,0.918123831194635,0.225624990857849,0.677983162461205
"Equinix.Information.Technology",0.958975560457076,0.439309813398271,0.788393070235278,0.777734645896945,0.147965586352314,0.633218701984827,0.811352904116497,0.200982035588953,0.15499891579404,0.710096587743008
"Equity.Residential.Financials",0.0452044529451087,0.952872928469665,0.548489324061302,0.992369834703998,0.836849808185094,0.76891711974403,0.633367475521549,0.0153637412374166,0.00488599920236037,0.253576519343058
"Essex.Property.Trust.Inc.Financials",0.294227196823053,0.618228032396418,0.193270139725203,0.0611315528360791,0.2164090628625,0.267339984169933,0.467589889558863,0.277049365772338,0.00291886100691361,0.881438140849755
"Estee.Lauder.Cos..Consumer.Staples",0.506906301219985,0.741917322708991,0.590975633406625,0.0812889623507732,0.474093594268387,0.673257932871608,0.533348963880265,0.0455501099409844,0.79154765398898,0.023787253114629
"Eversource.Energy.Utilities",0.69063039293442,0.829594862984026,0.290678674839346,0.774504565179434,0.284927985025477,0.696364356645403,0.991379034141392,0.252696850781059,0.749828920187371,0.382801763155217
"Exelon.Corp..Utilities",0.281419934930616,0.67258375502321,0.41666692469637,0.194524864859859,0.0499611268973556,0.330638637370778,0.120643964958867,0.496151816703933,0.725255770399448,0.741106992532861
"Expedia.Inc..Consumer.Discretionary",0.584729296145967,0.750224340010275,0.523840655348905,0.764877257658886,0.0430753238300566,0.547833504626391,0.249538785817797,0.320032753889296,0.238484876691947,0.910050553602876
"Expeditors.Int.l.Industrials",0.378093315062277,0.93804852996705,0.615500417769234,0.783567571895034,0.0445619113253357,0.215794101821694,0.0307131359101025,0.313956974546965,0.7163796747585,0.520400807803075
"Express.Scripts.Health.Care",0.234319108044356,0.379802344833497,0.201215522044356,0.466757693345196,0.710132871323086,0.0108926665972431,0.616210755379109,0.569832754415401,0.339223577835133,0.361722148919633
"Exxon.Mobil.Corp..Energy",0.433559608521292,0.805926505161524,0.17523001583108,0.964981076048903,0.652095916244804,0.0201734774333186,0.109048108382154,0.0532335541749667,0.895808132873697,0.95062833281491
"F5.Networks.Information.Technology",0.8546523116906,0.63109508143393,0.772452703381764,0.309578592343452,0.379372483018555,0.728061040809006,0.468055674345663,0.999152342554817,0.0187263376428611,0.984881794879638
"Family.Dollar.Stores.Consumer.Discretionary",0.55759695430014,0.962551197392589,0.444714505361239,0.679544141617833,0.405585131184396,0.592701714419384,0.784310719523986,0.0317551593544405,0.222668088677267,0.777206091085115
"Fastenal.Co.Industrials",0.466713632687148,0.586534212237223,0.521620858048764,0.304264456158179,0.29112064080336,0.0252650066906102,0.943472974317823,0.485538689340593,0.37913975141582,0.0147934176772784
"FedEx.Corporation.Industrials",0.30001807712894,0.0416811504078664,0.778565773882251,0.253863772687366,0.50386145989111,0.79448414229698,0.305326001218359,0.209685777497263,0.635056939338619,0.158077178130625
"Fidelity.National.Information.Services.Information.Technology",0.509221611482195,0.579119579127767,0.3930308169476,0.373784276467761,0.247860006292915,0.472430954638781,0.994220519108337,0.0757613248324008,0.788375472669998,0.517107500683664
"Fifth.Third.Bancorp.Financials",0.956948564873982,0.0577238751505769,0.0152625398907016,0.0777085100608346,0.177428073619792,0.140520210882366,0.737338603043316,0.846599243836049,0.663506147385094,0.0128566073864297
"First.Solar.Inc.Information.Technology",0.390740222509044,0.785563621134465,0.0768466341221513,0.329937150290128,0.0362514830427699,0.0605168824203029,0.897430333622814,0.150615226713479,0.238170844080801,0.57438538140218
"FirstEnergy.Corp.Utilities",0.0643056343179996,0.227223626277927,0.929628313650348,0.285326940279881,0.0458780225584053,0.01088436406747,0.0487602626569236,0.599098526663734,0.506290930070693,0.589835908795135
"Fiserv.Inc.Information.Technology",0.447986541136455,0.091455157859289,0.0919372568932137,0.381607161282974,0.920544881678797,0.664739193090692,0.840733567177415,0.573963297938833,0.0537444528916112,0.823399020782848
"FLIR.Systems.Industrials",0.683710917720304,0.787769176523781,0.766180967285706,0.356359383741883,0.943671692670951,0.739419739775196,0.223916268443592,0.387911968963226,0.46404632570116,0.0257390707247917
"Flowserve.Corporation.Industrials",0.710068570883078,0.148156791037213,0.139892385972324,0.819084058149188,0.0268527862265294,0.548595567487881,0.141959084094843,0.694487379477182,0.847696175702659,0.908993909255709
"Fluor.Corp..Industrials",0.152130743631152,0.454035982716252,0.00319716542497607,0.000893179621804075,0.373007756545371,0.717855419388862,0.57300448957961,0.164549120179378,0.362828629535474,0.0559722033534055
"FMC.Corporation.Materials",0.283063665968683,0.62118798376558,0.0146607001892997,0.848086778980109,0.177482155193445,0.66773101080957,0.65409536663313,0.383513399668627,0.105920231208912,0.390403732480755
"FMC.Technologies.Inc..Energy",0.145280471420318,0.75455503312747,0.302751521790214,0.95593831883735,0.777851282918636,0.993819612429564,0.717478412035192,0.0921290006288452,0.0537740241303171,0.87644284529154
"Ford.Motor.Consumer.Discretionary",0.632457452247048,0.166958994040908,0.484892717834815,0.606030828310095,0.448529191334593,0.115199258827863,0.122608306717686,0.124041553414683,0.216683706525319,0.333123153563029
"Fossil..Inc..Consumer.Discretionary",0.6553524646908,0.171960192356016,0.264509126799518,0.928575114560781,0.501779583863472,0.0605209154713987,0.429505243904502,0.404738907109967,0.563173122468385,0.542536751420884
"Franklin.Resources.Financials",0.583983783503772,0.442513110191304,0.611699013635552,0.377485484121681,0.201542490228639,0.196820294521547,0.829282125825393,0.358786035148328,0.75294100359388,0.237798441298017
"Freeport.McMoran.Cp...Gld.Materials",0.410370136060124,0.284933422757939,0.262516663164382,0.696977579446314,0.777146582527911,0.30673450306045,0.0126190303907905,0.453997850326387,0.696961556235529,0.311588202049151
"Frontier.Communications.Telecommunications.Services",0.501274203135775,0.229604736231021,0.1286291463032,0.593477938416955,0.771370840461404,0.337525053244784,0.55852556265462,0.948958843527895,0.98621140947429,0.867779367388368
"GameStop.Corp..Consumer.Discretionary",0.334925848405843,0.832309219452132,0.649275961945984,0.113337365879564,0.22305886117039,0.752577836781858,0.814033587813865,0.049817902167199,0.241284261969383,0.414861021592276
"Gap..The..Consumer.Discretionary",0.104808426856225,0.286967497661634,0.418898675061023,0.285993962908092,0.542214690310359,0.179013814611974,0.411382500596274,0.406532326476032,0.145864881891333,0.754257062302492
"Garmin.Ltd..Consumer.Discretionary",0.656933610018451,0.0315587525007892,0.563710226688355,0.488035277102317,0.38248514529276,0.00358467739932274,0.45512130430701,0.667606813713446,0.687586284541475,0.842038254008932
"General.Dynamics.Industrials",0.191540771541936,0.944029000264655,0.15844066765963,0.441585629673075,0.995574947106326,0.665136772134988,0.380028942689298,0.686451777387462,0.799426589868743,0.080080368378129
"General.Electric.Industrials",0.908568150185623,0.127131936543106,0.53788708608384,0.0685754986387036,0.594098949977994,0.181107903608165,0.554969612779167,0.199629333044996,0.428888211511622,0.000168086220436967
"General.Growth.Properties.Inc..Financials",0.584515310376782,0.58021127209757,0.0727260065908125,0.297501250185646,0.870284248045898,0.713191687366394,0.42467875442094,0.00269664214986307,0.367736999206615,0.0813979501166096
"General.Mills.Consumer.Staples",0.767383648030644,0.031684952422747,0.521280743706682,0.195928529333983,0.955897748251674,0.948878693268766,0.131293694843006,0.064441417050933,0.147840685260492,0.0536362961710084
"Genuine.Parts.Consumer.Discretionary",0.469469441022068,0.230494805592305,0.363776539475109,0.693288651822768,0.164053367451302,0.831355654172653,0.822633136927179,0.853642588000882,0.555682404493969,0.71816180777819
"Genworth.Financial.Inc..Financials",0.370664842436263,0.613230522199233,0.760695771755909,0.728796389029872,0.987433231975191,0.455209894919615,0.0058093806798531,0.0846652267607969,0.859526122268097,0.99224908948052
"Gilead.Sciences.Health.Care",0.486748811854885,0.107952623997597,0.750176178225489,0.276865489010532,0.833840750988264,0.284584075984788,0.982591562422282,0.145368921520319,0.406281699239339,0.13622492045076
"Goldman.Sachs.Group.Financials",0.0109390229574778,0.262417643514598,0.10707620988975,0.395468183108184,0.236287374217484,0.311209646690027,0.340966899851465,0.309338706331038,0.861462052333112,0.208692772411944
"Goodyear.Tire...Rubber.Consumer.Discretionary",0.556858201160147,0.554266144158359,0.705686192170285,0.83042610735871,0.737147924956471,0.0560476907180043,0.524532940983939,0.527503945113545,0.807057829809671,0.506617842559319
"Google.Inc.Class.A.Information.Technology",0.318155154458181,0.561230520278088,0.168257094937454,0.603128620824819,0.200103861170924,0.231289238627807,0.0711326533263712,0.528256260290462,0.00614457066148607,0.584914188174947
"Grainger..W.W...Inc..Industrials",0.0799282192491419,0.219788172052316,0.605965082849301,0.937356228029923,0.0670541467996109,0.92583531415544,0.595533450515819,0.412488961461476,0.439090287736224,0.0707162041016704
"Halliburton.Co..Energy",0.326192673554541,0.773838508456182,0.269548050573521,0.112258688034704,0.329761282655227,0.639255971948219,0.195255137621033,0.294457912403557,0.141097915080936,0.928074302168289
"Hanesbrands.Inc.Consumer.Discretionary",0.446001890058255,0.91838011509859,0.546689674724271,0.875647162355091,0.479964649953082,0.31714423151104,0.0953112696774923,0.0954360872696186,0.943319677468185,0.982118093418245
"Harley.Davidson.Consumer.Discretionary",0.30023688267555,0.630353888598188,0.793154295320117,0.337668017232746,0.888204088785022,0.782935456535483,0.84899197100251,0.510398638513996,0.847761143954668,0.0289003135853038
"Harman.Int.l.Industries.Consumer.Discretionary",0.708352776029808,0.99177252650206,0.267609720992134,0.23486111424699,0.46171877905941,0.228960613893522,0.602459956976386,0.0493940978267571,0.648115443732854,0.752133404437002
"Harris.Corporation.Information.Technology",0.64522417423252,0.961622398044455,0.529108524573439,0.100554454246848,0.711172838072937,0.259520404681985,0.46314250372743,0.078837969335028,0.749600694103898,0.443926822948825
"Hartford.Financial.Svc.Gp..Financials",0.0847985844208776,0.869752145858192,0.208403507864696,0.601335815368889,0.313588815334212,0.456282220350665,0.780604881942688,0.955128687788198,0.679430359292704,0.734142295146729
"Hasbro.Inc..Consumer.Discretionary",0.24730106669247,0.229470814241087,0.103421484137446,0.0911463392989258,0.241457867244028,0.627365970939144,0.683074086661415,0.816549381282523,0.37198482695267,0.55984713799031
"HCP.Inc..Financials",0.759192916887341,0.580864703131273,0.196800434810968,0.905309999056792,0.215816817700999,0.124899704363744,0.226484644560105,0.615655999036475,0.878919101758854,0.346238589963947
"Health.Care.REIT..Inc..Financials",0.315356958453712,0.23090388905082,0.326918291790166,0.330859212275899,0.252821239507359,0.0790872366598692,0.0463615373391719,0.97629944052748,0.88379020458345,0.0799450398483133
"Helmerich...Payne.Energy",0.505436687690361,0.980599725528885,0.500374347804604,0.403916852454028,0.159830892807648,0.681918721797237,0.355519782797113,0.455433468360506,0.593852745813779,0.565559266303407
"Hess.Corporation.Energy",0.914618094724747,0.93988902536991,0.00947927734227245,0.460835392979009,0.524306601703753,0.834156248169984,0.910902564123995,0.559578964459328,0.404547371666613,0.906534264736725
"Hewlett.Packard.Information.Technology",0.000599322889354267,0.303937447243232,0.0606457676623136,0.808886426830688,0.173763680554031,0.37249889140984,0.980553616416555,0.843546449860994,0.0336124198295924,0.592045830749998
"Home.Depot.Consumer.Discretionary",0.37274564165816,0.789713197825635,0.709100411800093,0.0317747561691934,0.278337465662671,0.195224110967404,0.248087584117673,0.803121209500456,0.955467286747092,0.303926844023705
"Honeywell.Int.l.Inc..Industrials",0.0923433792922975,0.710424262238421,0.178883143886215,0.577480900204629,0.641846092223715,0.65074734621036,0.0472627562206795,0.256639492072836,0.668973848932279,0.0256135189231156
"Hormel.Foods.Corp..Consumer.Staples",0.795487063558345,0.269544556834274,0.630152809903706,0.743033550166455,0.987423025269195,0.243610275373487,0.19660325327755,0.993085290370293,0.834367276054455,0.307236281429769
"Hospira.Inc..Health.Care",0.287439946225456,0.708271240669788,0.699866268553871,0.00160280203797114,0.259606799225708,0.198511498807636,0.402041432643432,0.025463821596642,0.989564319031791,0.022687023261884
"Host.Hotels...Resorts.Financials",0.378024266196959,0.447261917122047,0.427628186835807,0.488925027820673,0.167180156061448,0.2488874710518,0.959292569692304,0.425711996550621,0.959164556529454,0.140299435241512
"Hudson.City.Bancorp.Financials",0.530358775786468,0.609076515919776,0.0404241740623406,0.572409640590047,0.41399982277826,0.964612952854428,0.980658688337948,0.0494964484588925,0.96589956453705,0.568043422243226
"Humana.Inc..Health.Care",0.272244552262236,0.982274966329963,0.0141857168709017,0.67769456481233,0.425756236431088,0.0117936101279269,0.529270819632409,0.999998059577333,0.0312097538755643,0.576648029470664
"Huntington.Bancshares.Financials",0.0334963734929412,0.873969782181355,0.0347246845212391,0.324541237392317,0.4523182943948,0.356744103757812,0.238863926884045,0.239269755366026,0.0669233546895417,0.0253962220159437
"Illinois.Tool.Works.Industrials",0.559867079068068,0.924981031975182,0.2320452791602,0.596183943181696,0.442809806083984,0.881752583137721,0.266804771433657,0.676710326245102,0.284775506370079,0.256876443629119
"Ingersoll.Rand.PLC.Industrials",0.0600559577956798,9.60072336207822e-05,0.164760195632522,0.25352054852653,0.745922993596218,0.532675978709667,0.824245052274981,0.834610131918533,0.25635913011248,0.234227950156298
"Integrys.Energy.Group.Inc..Utilities",0.0203432508586243,0.670081712041103,0.492360740913632,0.647702406385271,0.0142275129707271,0.0333363827643401,0.930638371175927,0.00344503709251221,0.588526401287152,0.898431522702039
"Intel.Corp..Information.Technology",0.503489841399629,0.272377990683951,0.239753324947556,0.838883343567905,0.251514418442649,0.830663340141128,0.824265792199477,0.274990093004921,0.811854567050412,0.351569848220945
"Intercontinental.Exchange.Financials",0.00320132667140104,0.76682866647342,0.0810486233185698,0.266701255386526,0.565689199611147,0.269059895415552,0.20124123458232,0.642136558335505,0.350200196852737,0.501762164050091
"International.Bus..Machines.Information.Technology",0.176177501452117,0.231630151020005,0.373387749029962,0.134385881380706,0.154188267193211,0.00637513617170487,0.88242868172514,0.777384470745459,0.635308710298648,0.0506004271840637
"International.Paper.Materials",0.138585736058947,0.713799930176394,0.659634576444463,0.130174262006449,0.927422580023826,0.706382238469141,0.284792098368988,0.844219488084237,0.517095602423801,0.561717494887412
"Interpublic.Group.Consumer.Discretionary",0.282399754777866,0.342214967103267,0.0196360626968705,0.570266087257575,0.248692864185937,0.501294946715168,0.951035491328649,0.680613454044872,0.40384618450192,0.128515635989696
"Intl.Flavors...Fragrances.Materials",0.751105107491924,0.139375677370208,0.855413859478202,0.840364500093096,0.196917325566163,0.558331272100391,0.623966416658329,0.224111958238044,0.480018817167333,0.676982850064322
"Intuit.Inc..Information.Technology",0.327213257125775,0.879485174809791,0.196404626807904,0.753138550256511,0.441625820145914,0.0820163229103036,0.0802448931431737,0.10072818803522,0.410611671841944,0.998882566315966
"Intuitive.Surgical.Inc..Health.Care",0.936120476001623,0.68063321249515,0.683874861070645,0.557946035135341,0.350908391722827,0.894924653974856,0.918029114463893,0.980314477882123,0.448125518018125,0.0469117024327643
"Invesco.Ltd..Financials",0.249083217642173,0.633555882285621,0.689726930721731,0.0499326517717418,0.829413932121527,0.577290211676239,0.772719574219902,0.848996295649873,0.824139721288548,0.287261472534142
"Iron.Mountain.Incorporated.Industrials",0.454823832041076,0.720902144052539,0.256608308313877,0.0429924536993413,0.41684558299158,0.0122187088423401,0.237236917047204,0.708730950814914,0.0881106043030062,0.3556928928831
"Jacobs.Engineering.Group.Industrials",0.0440634458745163,0.0825436656589557,0.00154452739473641,0.816118912480483,0.03660651681859,0.238285319150716,0.180612806493923,0.0514625021747022,0.731324578549547,0.102197891051127
"Johnson...Johnson.Health.Care",0.830319645221748,0.443518880492051,0.2131793796413,0.187953762788359,0.0581711523071305,0.0720031127167181,0.426667428616764,0.158870390310778,0.431513633019635,0.937569858317483
"Johnson.Controls.Consumer.Discretionary",0.449309247650149,0.0048331008729022,0.699427113754619,0.201735548553523,0.851308907603192,0.283407553611043,0.873596895274608,0.600951101684958,0.163471984033763,0.473594625134185
"Joy.Global.Inc..Industrials",0.140729061601292,0.898623779679758,0.110250454144102,0.893438117872926,0.0842291839544952,0.0831287643791376,0.810249838854676,0.437246334565063,0.864164283561607,0.148215585475323
"JPMorgan.Chase...Co..Financials",0.410409472978173,0.867429768429758,0.92998024683453,0.849269819371289,0.0995573257292017,0.0826271384716322,0.491363484217435,0.33697966761378,0.834985917109839,0.655454647458399
"Juniper.Networks.Information.Technology",0.573843105743169,0.255077221684073,0.954955184479045,0.272413710670535,0.404708706055818,0.68807998659628,0.524736806598226,0.25125201930192,0.330952656815445,0.916746246697097
"Kansas.City.Southern.Industrials",0.527715808387665,0.218438647167484,0.288858219002963,0.280365601776621,0.985484642951432,0.254215925934804,0.832664615703241,0.588899286775513,0.76244754125613,0.992990979928185
"Kellogg.Co..Consumer.Staples",0.108379494377291,0.0519128334720681,0.224382251229564,0.333863441603386,0.0150334212253987,0.164994531192946,0.314557319057854,0.366446487191365,0.886202032614687,0.517663837311028
"KeyCorp.Financials",0.991554834228851,0.279281251534557,0.724635309843021,0.0976542243669078,0.581267980694343,0.791221599935464,0.286741102509548,0.069198967039819,0.196615117221337,0.0020411908169625
"Keurig.Green.Mountain.Consumer.Staples",0.47736402422606,0.826444559936147,0.460157909651641,0.14123191050679,0.226245852867751,0.439744289922025,0.033363517367645,0.384432121878004,0.0767574362946446,0.473850466559173
"Kimberly.Clark.Consumer.Staples",0.156240032089829,0.269807507469911,0.0129804264894812,0.0917957548836201,0.0383915210391227,0.718136203728825,0.027529397721534,0.493684888141572,0.086860779688239,0.457476525008846
"Kimco.Realty.Financials",0.305371695258351,0.642009584929983,0.461683897373328,0.239318533201873,0.726291554000591,0.649114603080039,0.0756991944035466,0.00645572661015034,0.587212032350824,0.897605738544923
"KLA.Tencor.Corp..Information.Technology",0.423010762662453,0.660517615486937,0.112833616798075,0.326561490125532,0.386421792941646,0.935455376514212,0.138311369613824,0.776060925397288,0.192316149616102,0.298607720351981
"Kohl.s.Corp..Consumer.Discretionary",0.253488943002067,0.717665810769247,0.650415585999206,0.874571809085432,0.883863469616996,0.649311301456138,0.231244706348677,0.498467008643687,0.81347857713536,0.602643760579376
"Kroger.Co..Consumer.Staples",0.954556115809055,0.0447693889172227,0.211096588603654,0.905123222073954,0.399834641200951,0.86590780259755,0.711844204811755,0.840458861102983,0.318607545588233,0.807930237046866
"L.Brands.Inc..Consumer.Discretionary",0.136899113501664,0.100896059699123,0.786155204633171,0.353660183833154,0.749446933813823,0.526337916841055,0.54463163657003,0.344717851610607,0.64513866068075,0.982549334160792
"L.3.Communications.Holdings.Industrials",0.439470380741299,0.168485067371894,0.0347563660757108,0.545017990796879,0.766238828146216,0.703354335731448,0.0638576884584379,0.92152935638812,0.933554065822298,0.535041667204762
"Laboratory.Corp..of.America.Holding.Health.Care",0.101915125526612,0.238982246699726,0.40531376767344,0.97394052653331,0.212128651784879,0.922767391446473,0.758833066486382,0.890845473189993,0.280544851974122,0.702101807140987
"Lam.Research.Information.Technology",0.0608712172356978,0.643286419296291,0.558485914529675,0.806276889666426,0.659849438240565,0.26909322133638,0.720672330819055,0.712016320448052,0.297196215226715,0.918548445767648
"Legg.Mason.Financials",0.74730405765653,0.339389141998725,0.72676589847017,0.325393212198893,0.793044459776575,0.276487124183009,0.911649995893135,0.432064890475669,0.778298732327633,0.84466265871111
"Leggett...Platt.Industrials",0.785635908606355,0.55146765578709,0.777140022143507,0.171308621227716,0.0254472093548857,0.0791722003567326,0.543545859584689,0.106857758722737,0.934528602495573,0.436581618825043
"Lennar.Corp..Consumer.Discretionary",0.0255904764989375,0.678795758481355,0.359830074416158,0.892619012741001,0.062886118564195,0.465591321961796,0.298346600076281,0.116845377344602,0.578043047446705,0.686412727870123
"Level.3.Communications.Telecommunications.Services",0.485152768890084,0.525136494365145,0.764600435328259,0.724745228425116,0.3869439054643,0.185241576944727,0.198188831013728,0.540901001640159,0.254148423913111,0.519191285622128
"Leucadia.National.Corp..Financials",0.683944500099144,0.460124495488995,0.395205598644346,0.456083449948747,0.301590537203852,0.18065554565562,0.0903245674321937,0.126677314408377,0.266202879675788,0.5507172746297
"Lilly..Eli....Co..Health.Care",0.926896395652341,0.697705041791722,0.684963922123039,0.25990634173049,0.281694318887455,0.0584625652388119,0.706919808417815,0.707456400222158,0.690873462488603,0.51408493461496
"Lincoln.National.Financials",0.600656239776437,0.144772864052319,0.344128129068702,0.171839312360276,0.125674341355801,0.506285204058054,0.0791155626469122,0.812207905719032,0.517795082840293,0.401451936134486
"Linear.Technology.Corp..Information.Technology",0.335948291960538,0.154304420159945,0.234473477874368,0.285983288755405,0.726161978651838,0.172665974522252,0.128348702490058,0.28567135987399,0.762782384444278,0.312075906451922
"Lockheed.Martin.Corp..Industrials",0.321354825179311,0.4942871335694,0.166764795861242,0.0934825410454149,0.084964137948394,0.231900588319078,0.627471792119095,0.358570932716856,0.820233728354901,0.409413547250707
"Loews.Corp..Financials",0.767159598362841,0.877687190993153,0.118471973671537,0.21119090101233,0.360557154300736,0.467988172598841,0.11886382302817,0.083153887087459,0.173859154697098,0.871660657530982
"Lowe.s.Cos..Consumer.Discretionary",0.0465479085976259,0.336439970065344,0.209321499454148,0.0813691753399333,0.47222121606214,0.864330137403295,0.802756888101252,0.185528105923483,0.281549156753225,0.569750292392329
"M.T.Bank.Corp..Financials",0.37134091422316,0.278218229598652,0.461764789343509,0.216482804660437,0.215081872724385,0.60573044874769,0.753192178524861,0.269594751170581,0.391701079375786,0.0547422583082152
"Macerich.Financials",0.433390332232717,0.808418072361219,0.145970838237261,0.435250835185163,0.126384365885384,0.793616548324833,0.0882164589505086,0.158383726139181,0.674941051241284,0.749969686767475
"Macy.s.Inc..Consumer.Discretionary",0.994697213148187,0.533232485640328,0.630750877936934,0.623745429905676,0.762896409462224,0.989335262605801,0.861373400064746,0.981724828221923,0.38377418637693,0.206047803976573
"Marathon.Oil.Corp..Energy",0.47841950775508,0.0509308899851533,0.816282122516481,0.184679582360616,0.807597174872294,0.874919058507487,0.790558489316308,0.12254325315053,0.460668160859787,0.488880141523294
"Marriott.Int.l..Consumer.Discretionary",0.373700314528998,0.210473102639088,0.00981591254064242,0.0744319361082768,0.0251917150431619,0.245363078136234,0.278399315653146,0.157388210435335,0.601845635247507,0.107315288279216
"Marsh...McLennan.Financials",0.302814160941371,0.0813291657093812,0.00739341587483765,0.424506381692065,0.234627023183645,0.0887081140815314,0.190281807381833,0.0539072031234102,0.230122223332167,0.902345530801598
"Martin.Marietta.Materials.Materials",0.219224664529112,0.37262513253315,0.650153660733746,0.175426579603283,0.00703357528530926,0.0610510578868449,0.301598796628038,0.0336566620606194,0.0796896628266558,0.0521293674582839
"Masco.Corp..Industrials",0.615607432334802,0.600240228007209,0.99079924322929,0.798239963113358,0.298029336143479,0.0114081470514565,0.676744427398159,0.669249495623419,0.109626726950302,0.812941932855123
