"Company","Intercept","coef"
"Range.Resources.Corp..Energy",1.7563142071626e-17,0.0052968373223802
"Raytheon.Co..Industrials",-5.34275153850531e-17,0.000811113567187123
"Realty.Income.Corporation.Financials",7.08272352165217e-17,0.00753175622898481
"Red.Hat.Inc..Information.Technology",-4.40844437403314e-17,0.00349081693182787
"Regeneron.Health.Care",1.88110518634238e-16,0.00666065248338417
"Regions.Financial.Corp..Financials",7.97087362584507e-17,0.0147695552205094
"Republic.Services.Inc.Industrials",-6.91864857910294e-18,0.00106897690526174
"Reynolds.American.Inc..Consumer.Staples",-3.39358298765184e-18,0.00429115972248843
"Robert.Half.International.Industrials",-9.13283107437794e-18,0.00113402852781056
"Rockwell.Automation.Inc..Industrials",-1.76633630802972e-17,0.00164956610023728
"Rockwell.Collins.Industrials",1.77456478875043e-17,0.000796287158138831
"Roper.Industries.Industrials",-7.602349835815e-17,0.000774190927498636
"Ross.Stores.Consumer.Discretionary",7.5353890506161e-17,0.00382410275435563
"Royal.Caribbean.Cruises.Ltd.Consumer.Discretionary",-1.66073178649572e-18,0.0017006118280472
"Ryder.System.Industrials",-3.12673278706921e-18,0.00178414353955892
"Salesforce.com.Information.Technology",2.30222463940287e-16,0.00419574708849594
"SanDisk.Corporation.Information.Technology",-2.88670572137552e-17,0.0036880088718085
"SCANA.Corp.Utilities",-1.2224442246954e-16,0.00506032798878286
"Schlumberger.Ltd..Energy",5.14378806040548e-17,0.00340994167135275
"Scripps.Networks.Interactive.Inc..Consumer.Discretionary",-1.29873185277793e-16,0.000793620545018904
"Seagate.Technology.Information.Technology",-3.09761820810667e-16,0.00334930431414562
"Sealed.Air.Corp..New..Materials",2.11035746983824e-16,0.000988570415977089
"Sempra.Energy.Utilities",4.17088520584258e-17,0.00420059137780729
"Sherwin.Williams.Materials",-2.06481931303451e-16,0.00219412506739771
"Sigma.Aldrich.Materials",-5.95229648928259e-17,0.00068938491355284
"Simon.Property.Group.Inc.Financials",-1.95472000898486e-17,0.00766544090629306
"Skyworks.Solutions.Information.Technology",5.76710090229514e-17,0.00530565285712228
"SL.Green.Realty.Financials",4.65025373881486e-17,0.00873397157633527
"Smucker..J.M...Consumer.Staples",-1.13218973104757e-17,0.00387687032045609
"Snap.On.Inc..Consumer.Discretionary",2.50472066683794e-18,0.00119330808334382
"Southern.Co..Utilities",4.14509356026341e-17,0.00436785773156179
"Southwest.Airlines.Industrials",3.81386645818017e-16,0.00108044815008728
"Southwestern.Energy.Energy",4.58233009145794e-17,0.00447718171486142
"Spectra.Energy.Corp..Energy",7.81316916886944e-17,0.00141040307385456
"St.Jude.Medical.Health.Care",4.6002193327631e-17,0.00301916930295011
"Stanley.Black...Decker.Consumer.Discretionary",-7.80322255387859e-19,0.00125991151907551
"Staples.Inc..Consumer.Discretionary",3.61498187548056e-17,0.0019396986416243
"Starbucks.Corp..Consumer.Discretionary",2.32501886027344e-16,0.00311897388595565
"Starwood.Hotels...Resorts.Consumer.Discretionary",-3.44752636349857e-17,0.00139202372663351
"State.Street.Corp..Financials",-1.26423715806251e-17,0.00375872116923552
"Stericycle.Inc.Industrials",-2.27659901215557e-17,0.00137694487974344
"Stryker.Corp..Health.Care",8.81121973753801e-17,0.00236243053669721
"SunTrust.Banks.Financials",1.24702436025685e-16,0.0130619775895981
"Symantec.Corp..Information.Technology",2.64990501952836e-17,0.0018222193093299
"Sysco.Corp..Consumer.Staples",5.70856075329319e-17,0.00298469377450622
"T..Rowe.Price.Group.Financials",-3.39518209701984e-17,0.00257499935642538
"Target.Corp..Consumer.Discretionary",-3.10871230832331e-18,0.00207905643711485
"TE.Connectivity.Ltd..Information.Technology",2.47952100175273e-17,0.00145388927129641
"TECO.Energy.Utilities",-7.33861234698523e-18,0.00475930442332496
"Tenet.Healthcare.Corp..Health.Care",7.20137545111387e-16,0.00492170480826635
"Teradata.Corp..Information.Technology",-1.0699625308014e-16,0.00266746109722702
"Tesoro.Petroleum.Co..Energy",9.36184369557249e-17,0.00267857185380545
"Texas.Instruments.Information.Technology",-4.80324342063407e-17,0.0026373545604827
"Textron.Inc..Industrials",1.77311210620127e-16,0.00177012485591193
"The.Hershey.Company.Consumer.Staples",-1.64440215327006e-16,0.00436914889642074
"The.Travelers.Companies.Inc..Financials",7.37551732128142e-17,0.0017137790576844
"Thermo.Fisher.Scientific.Health.Care",4.31950054529388e-17,0.00241056963542513
"Tiffany...Co..Consumer.Discretionary",-1.34415875887208e-17,0.00376264919687743
"Time.Warner.Inc..Consumer.Discretionary",3.48444353587213e-17,0.000581052827042062
"Time.Warner.Cable.Inc..Consumer.Discretionary",6.45497281743819e-17,0.000396084068890575
"TJX.Companies.Inc..Consumer.Discretionary",2.15502899114712e-17,0.0032980152786012
"Torchmark.Corp..Financials",-3.33235818453525e-17,0.00247314150154722
"Total.System.Services.Information.Technology",-3.61083357093434e-17,0.000489963732271855
"Tractor.Supply.Company.Consumer.Discretionary",-3.26398205568677e-18,0.00423357536841823
"Transocean.Energy",1.34612371423088e-16,0.00509545946162242
"Twenty.First.Century.Fox.Consumer.Discretionary",4.28025685464505e-17,0.000583896881707839
"Tyson.Foods.Consumer.Staples",-9.75602158771609e-17,0.00501696137945904
"Tyco.International.Industrials",2.83192845296411e-17,0.000553927754317718
"U.S..Bancorp.Financials",-1.05512263569934e-16,0.00723491877210625
"Under.Armour.Consumer.Discretionary",8.02995532136402e-17,0.00522178935720199
"Union.Pacific.Industrials",-5.28892086358489e-17,0.000885139885585192
"United.Health.Group.Inc..Health.Care",1.79803196279042e-17,0.00324554372910864
"United.Parcel.Service.Industrials",4.68497539463794e-17,0.000517792646338174
"United.Rentals..Inc..Industrials",-1.83946615214666e-17,0.00291212706724685
"United.Technologies.Industrials",1.07223423630815e-16,0.00058646013080867
"Universal.Health.Services..Inc..Health.Care",-1.09201436072579e-16,0.00382161326601324
"Unum.Group.Financials",2.71365899053026e-17,0.00341278223784982
"Urban.Outfitters.Consumer.Discretionary",5.04904147773377e-17,0.00482348299693891
"V.F..Corp..Consumer.Discretionary",1.58448508370805e-17,0.00288580300054734
"Valero.Energy.Energy",-1.15366737499848e-16,0.00243125468813436
"Varian.Medical.Systems.Health.Care",2.34817985495295e-17,0.00253810535335317
"Ventas.Inc.Financials",-1.3609169892128e-17,0.0081075529300782
"Verisign.Inc..Information.Technology",-1.05721681946543e-16,0.00123400892310061
"Verizon.Communications.Telecommunications.Services",-7.54044124093612e-18,0.00291787333160232
"Vertex.Pharmaceuticals.Inc.Health.Care",-2.37014777368448e-16,0.00693358251901984
"Viacom.Inc..Consumer.Discretionary",2.62453369873186e-18,0.000670811916693352
"Visa.Inc..Information.Technology",1.22504829398851e-16,0.000440986495781957
"Vornado.Realty.Trust.Financials",-6.77170546194589e-17,0.00758190019753685
"Vulcan.Materials.Materials",-9.01446968661522e-17,0.00147713877434543
"Wal.Mart.Stores.Consumer.Staples",-2.78898232087278e-18,0.00335602162508113
"Walgreens.Boots.Alliance.Consumer.Staples",-1.17673290627321e-16,0.00289669520944029
"The.Walt.Disney.Company.Consumer.Discretionary",3.39385033530306e-17,0.000841176899266336
"Waste.Management.Inc..Industrials",-2.25837940011057e-17,0.000974374945206221
"Waters.Corporation.Health.Care",3.18003280265239e-16,0.00247136069947338
"Anthem.Inc..Health.Care",2.08488399379617e-17,0.00323007609463069
"Wells.Fargo.Financials",1.26434918420787e-16,0.00780263914060219
"Western.Digital.Information.Technology",2.07244757398294e-16,0.00313475917790759
"Western.Union.Co.Information.Technology",-7.77841603067003e-18,0.00055618500365087
"Weyerhaeuser.Corp..Financials",-6.08590383638785e-17,0.00325090961549367
"Whirlpool.Corp..Consumer.Discretionary",-1.86501654374403e-16,0.00362228888529273
"Whole.Foods.Market.Consumer.Staples",2.21438340081156e-17,0.00252815391761549
"Williams.Cos..Energy",1.86973922133824e-17,0.00252280044433368
"Wisconsin.Energy.Corporation.Utilities",7.0333143995576e-17,0.00516815211481075
"Wyndham.Worldwide.Consumer.Discretionary",1.00569420245911e-17,0.00119456005042967
"Wynn.Resorts.Ltd.Consumer.Discretionary",-3.53632882183797e-16,0.00167791614488446
"Xcel.Energy.Inc.Utilities",-7.996976143271e-17,0.0049877257202504
"Xerox.Corp..Information.Technology",3.64896838176066e-17,0.000588588591484084
"Xilinx.Inc.Information.Technology",-7.01555610758902e-17,0.00306318994144858
"XL.Capital.Financials",-5.72441151400883e-17,0.002445182605338
"Yahoo.Inc..Information.Technology",4.84812573008658e-17,0.00169144123424956
"Yum..Brands.Inc.Consumer.Discretionary",-3.16331170776491e-17,0.00196750047224447
"Zimmer.Holdings.Health.Care",-2.15723586139749e-16,0.0027244924020569
"Zions.Bancorp.Financials",-9.55687795377018e-17,0.0135416729960183
